0	36.864522
600	0.00026855
602	0.00027691
604	0.00031568
606	0.00023199
608	0.00028312
610	0.00028739
612	0.00023736
614	0.00026253
616	0.00029823
618	0.0003376
620	0.00025716
622	0.00027516
624	0.00027837
626	0.00028127
628	0.00033137
630	0.00030199
632	0.00036849
634	0.00038539
636	0.00037832
638	0.00034491
640	0.00030171
642	0.00039667
644	0.00040013
646	0.0003121
648	0.0003309
650	0.00038208
652	0.000404
654	0.00039312
656	0.00035339
658	0.00044141
660	0.00046637
662	0.00048411
664	0.00047999
666	0.00039812
668	0.00044919
670	0.0004679
672	0.0004745
674	0.0004474
676	0.00045305
678	0.00052048
680	0.00043382
682	0.00051647
684	0.00047893
686	0.00055528
688	0.00058596
690	0.00057492
692	0.00060139
694	0.00066069
696	0.00059522
698	0.00067629
700	0.00069618
702	0.00076874
704	0.00076317
706	0.00081072
708	0.00081755
710	0.00095291
712	0.00097363
714	0.0010758
716	0.0012357
718	0.0013419
720	0.0014277
722	0.0014285
724	0.001611
726	0.001783
728	0.0019022
730	0.0021331
732	0.0024236
734	0.0027702
736	0.0027
738	0.0028755
740	0.0029478
742	0.0029204
744	0.0028986
746	0.0029224
748	0.0029036
750	0.0028774
752	0.0029104
754	0.002875
756	0.0028536
758	0.0028651
760	0.0028139
762	0.0029296
764	0.0027499
766	0.0027821
768	0.0028301
770	0.002781
772	0.0026274
774	0.0026066
776	0.0024955
778	0.0025635
780	0.002545
782	0.0024346
784	0.0025265
786	0.0024163
788	0.002281
790	0.0023234
792	0.0023513
794	0.0020614
796	0.0019889
798	0.0020676
800	0.0021577
802	0.0020876
804	0.0019994
806	0.0020866
808	0.0019377
810	0.0021219
812	0.0020448
814	0.0020888
816	0.0021286
818	0.0021683
820	0.0023652
822	0.002393
824	0.0026092
826	0.0027931
828	0.003011
830	0.003304
832	0.0036217
834	0.0038081
836	0.0039019
838	0.004133
840	0.0041429
842	0.0042103
844	0.004289
846	0.0042245
848	0.0043372
850	0.004318
852	0.0044997
854	0.0044922
856	0.0043568
858	0.0046091
860	0.0045462
862	0.0046402
864	0.0046519
866	0.0046455
868	0.0048329
870	0.0049116
872	0.0049696
874	0.0050382
876	0.0052143
878	0.0051845
880	0.0054193
882	0.0055107
884	0.0056768
886	0.00562
888	0.0058774
890	0.0057838
892	0.0059366
894	0.006106
896	0.0062267
898	0.006374
900	0.00664
902	0.0067565
904	0.0069641
906	0.0071074
908	0.0073108
910	0.0075389
912	0.0077366
914	0.0080573
916	0.008403
918	0.0088768
920	0.0093965
922	0.0099495
924	0.010737
926	0.011469
928	0.012346
930	0.013641
932	0.014798
934	0.01611
936	0.017638
938	0.019074
940	0.021077
942	0.022958
944	0.024875
946	0.026662
948	0.029931
950	0.033397
952	0.036987
954	0.040663
956	0.04399
958	0.046597
960	0.049052
962	0.050516
964	0.051858
966	0.052221
968	0.052492
970	0.05257
972	0.05264
974	0.052611
976	0.052264
978	0.051958
980	0.051198
982	0.050426
984	0.049517
986	0.048568
988	0.047456
990	0.04634
992	0.045071
994	0.043979
996	0.042852
998	0.041494
1000	0.040324
