650	0.006507424	0.986430879
652	0.00652637	0.982370979
654	0.006532084	0.978340146
656	0.006529157	0.974338085
658	0.006535523	0.970364504
660	0.006546532	0.966419113
662	0.006555594	0.962501629
664	0.006562796	0.958611771
666	0.006567886	0.954749261
668	0.006567388	0.950913826
670	0.006572344	0.947105196
672	0.006574514	0.943323104
674	0.00658246	0.939567288
676	0.006581736	0.935837488
678	0.006585011	0.932133447
680	0.00658825	0.928454912
682	0.006590393	0.924801634
684	0.006591126	0.921173365
686	0.006591328	0.917569863
688	0.006597691	0.913990885
690	0.006593798	0.910436196
692	0.006600798	0.90690556
694	0.006609142	0.903398747
696	0.006627729	0.899915526
698	0.006636221	0.896455673
700	0.006639633	0.893018965
702	0.006642006	0.88960518
704	0.006635216	0.886214102
706	0.006629447	0.882845515
708	0.006627292	0.879499208
710	0.006631276	0.876174971
712	0.006637796	0.872872596
714	0.006639146	0.869591879
716	0.00663625	0.866332618
718	0.006646317	0.863094613
720	0.006663941	0.859877667
722	0.006699787	0.856681585
724	0.006746368	0.853506174
726	0.006805951	0.850351245
728	0.006897856	0.847216609
730	0.007009032	0.844102081
732	0.007159322	0.841007477
734	0.007315209	0.837932615
736	0.007435117	0.834877316
738	0.007477546	0.831841404
740	0.00743139	0.828824703
742	0.007346928	0.825827041
744	0.007157285	0.822848245
746	0.006931629	0.819888148
748	0.006707686	0.816946582
750	0.006597225	0.814023382
752	0.006543814	0.811118385
754	0.006503924	0.808231429
756	0.006473308	0.805362356
758	0.006453353	0.802511007
760	0.006439214	0.799677227
762	0.006426362	0.796860861
764	0.006410163	0.794061758
766	0.006403051	0.791279767
768	0.006391545	0.788514738
770	0.006384948	0.785766525
772	0.006374642	0.783034982
774	0.006361899	0.780319966
776	0.006350602	0.777621333
778	0.006338713	0.774938944
780	0.006330815	0.772272658
782	0.006326861	0.769622339
784	0.006324565	0.76698785
786	0.006326432	0.764369057
788	0.006326321	0.761765827
790	0.006322491	0.759178028
792	0.006326137	0.756605529
794	0.006328651	0.754048203
796	0.006346528	0.751505921
798	0.006365836	0.748978559
800	0.006396005	0.74646599
802	0.006420522	0.743968092
804	0.006433665	0.741484743
806	0.006433787	0.739015823
808	0.006418403	0.736561211
810	0.00638901	0.734120791
812	0.006345072	0.731694444
814	0.006287809	0.729282057
816	0.00622499	0.726883514
818	0.006163456	0.724498701
820	0.006118679	0.722127509
822	0.006093154	0.719769825
824	0.006079484	0.71742554
826	0.006068863	0.715094546
828	0.006060892	0.712776735
830	0.006060416	0.710472002
832	0.006071535	0.70818024
834	0.006090695	0.705901348
836	0.006119918	0.70363522
838	0.00615545	0.701381757
840	0.006199328	0.699140856
842	0.006250607	0.696912419
844	0.006303968	0.694696346
846	0.006348726	0.692492541
848	0.00637327	0.690300905
850	0.006374453	0.688121344
852	0.00636092	0.685953763
854	0.006334475	0.683798068
856	0.006279578	0.681654167
858	0.006218617	0.679521967
860	0.006175914	0.677401377
862	0.00619114	0.675292309
864	0.006230751	0.673194671
866	0.006284161	0.671108377
868	0.006358964	0.669033339
870	0.00647984	0.666969471
872	0.00661692	0.664916686
874	0.006724049	0.662874901
876	0.006794296	0.66084403
878	0.00683143	0.658823992
880	0.006826638	0.656814704
882	0.006816767	0.654816085
884	0.006871649	0.652828053
886	0.007078248	0.650850529
888	0.00744169	0.648883435
890	0.007982695	0.64692669
892	0.008678079	0.644980219
894	0.009538102	0.643043945
896	0.010567601	0.64111779
898	0.011881022	0.63920168
900	0.013374497	0.637295541
902	0.01443483	0.635399298
904	0.014766708	0.633512879
906	0.014502073	0.63163621
908	0.013696344	0.629769221
910	0.012286082	0.62791184
912	0.010703201	0.626063996
914	0.0094566	0.62422562
916	0.00866672	0.622396643
918	0.007812007	0.620576996
920	0.006974254	0.618766613
922	0.006333294	0.616965424
924	0.005941984	0.615173365
926	0.005722929	0.613390369
928	0.005584073	0.61161637
930	0.005494755	0.609851305
932	0.005428157	0.60809511
934	0.005415036	0.606347719
936	0.005412422	0.604609072
938	0.005417435	0.602879105
940	0.005407649	0.601157757
942	0.005397931	0.599444967
944	0.005380145	0.597740674
946	0.005355579	0.596044818
948	0.005328315	0.59435734
950	0.005299582	0.592678181
952	0.005274786	0.591007281
954	0.005248655	0.589344585
956	0.005227145	0.587690033
958	0.005196079	0.58604357
960	0.005167262	0.584405138
962	0.00513689	0.582774683
964	0.005104947	0.581152149
966	0.005068113	0.579537481
968	0.005039919	0.577930625
970	0.005015913	0.576331526
972	0.005014762	0.574740133
974	0.005014478	0.573156391
976	0.005033257	0.571580249
978	0.005062802	0.570011654
980	0.005131367	0.568450555
982	0.005238008	0.566896901
984	0.005388894	0.565350642
986	0.005559169	0.563811727
988	0.005769733	0.562280107
990	0.005939804	0.560755732
992	0.006088233	0.559238553
994	0.00618385	0.557728523
996	0.00636252	0.556225594
