604.5	0.000232361	0.000232361	0.000370361	0.000232361	0.000370361	0.000232361	0.000370361	0.000370361	0.000301361	0.000232361	0.000301361	0.000370361	0.000232361	0.000301361	0.000416361	0.000301361	0.000347361	0.000370361	0.000278361	0.000301361	0.000186361	0.000301361	0.000370361	0.000255361	0.000370361	0.000370361	0.000255361	0.000324361	0.000324361	0.000255361	0.000393361	0.000393361
605	0.000371361	0.000371361	0.000462361	0.000393361	0.000393361	0.000439361	0.000462361	0.000393361	0.000370361	0.000393361	0.000393361	0.000462361	0.000393361	0.000439361	0.000508361	0.000393361	0.000439361	0.000439361	0.000416361	0.000393361	0.000324361	0.000393361	0.000531361	0.000347361	0.000393361	0.000393361	0.000347361	0.000416361	0.000347361	0.000348361	0.000485361	0.000485361
605.5	0.000394361	0.000394361	0.000416361	0.000347361	0.000416361	0.000347361	0.000416361	0.000347361	0.000347361	0.000347361	0.000416361	0.000416361	0.000393361	0.000347361	0.000462361	0.000347361	0.000462361	0.000416361	0.000393361	0.000347361	0.000301361	0.000347361	0.000439361	0.000301361	0.000416361	0.000370361	0.000370361	0.000439361	0.000324361	0.000324361	0.000439361	0.000439361
606	0.000348361	0.000348361	0.000370361	0.000416361	0.000439361	0.000301361	0.000439361	0.000370361	0.000347361	0.000416361	0.000370361	0.000439361	0.000370361	0.000301361	0.000439361	0.000370361	0.000485361	0.000370361	0.000393361	0.000439361	0.000301361	0.000416361	0.000439361	0.000324361	0.000393361	0.000439361	0.000393361	0.000393361	0.000393361	0.000394361	0.000416361	0.000416361
606.5	0.000371361	0.000371361	0.000462361	0.000324361	0.000393361	0.000324361	0.000324361	0.000393361	0.000324361	0.000393361	0.000393361	0.000439361	0.000439361	0.000370361	0.000393361	0.000370361	0.000370361	0.000324361	0.000485361	0.000393361	0.000324361	0.000324361	0.000416361	0.000347361	0.000462361	0.000393361	0.000416361	0.000416361	0.000347361	0.000348361	0.000485361	0.000485361
607	0.000371361	0.000371361	0.000462361	0.000324361	0.000416361	0.000347361	0.000393361	0.000393361	0.000393361	0.000393361	0.000347361	0.000393361	0.000393361	0.000324361	0.000462361	0.000393361	0.000462361	0.000393361	0.000439361	0.000462361	0.000347361	0.000347361	0.000416361	0.000370361	0.000416361	0.000416361	0.000416361	0.000439361	0.000370361	0.000371361	0.000439361	0.000439361
607.5	0.000324361	0.000324361	0.000370361	0.000347361	0.000370361	0.000347361	0.000347361	0.000347361	0.000347361	0.000347361	0.000301361	0.000416361	0.000347361	0.000347361	0.000485361	0.000347361	0.000462361	0.000347361	0.000324361	0.000347361	0.000301361	0.000347361	0.000439361	0.000255361	0.000485361	0.000370361	0.000324361	0.000393361	0.000324361	0.000324361	0.000462361	0.000462361
608	0.000278361	0.000278361	0.000324361	0.000232361	0.000255361	0.000301361	0.000301361	0.000301361	0.000232361	0.000255361	0.000255361	0.000255361	0.000370361	0.000301361	0.000255361	0.000232361	0.000370361	0.000255361	0.000278361	0.000255361	0.000255361	0.000255361	0.000324361	0.000209361	0.000324361	0.000254361	0.000278361	0.000347361	0.000208361	0.000209361	0.000416361	0.000416361
608.5	0.000371361	0.000371361	0.000393361	0.000324361	0.000324361	0.000255361	0.000324361	0.000324361	0.000324361	0.000324361	0.000393361	0.000393361	0.000324361	0.000324361	0.000393361	0.000324361	0.000370361	0.000255361	0.000347361	0.000393361	0.000278361	0.000324361	0.000416361	0.000301361	0.000416361	0.000347361	0.000347361	0.000370361	0.000232361	0.000301361	0.000370361	0.000370361
609	0.000255361	0.000255361	0.000301361	0.000278361	0.000347361	0.000278361	0.000278361	0.000347361	0.000324361	0.000278361	0.000347361	0.000347361	0.000278361	0.000278361	0.000416361	0.000278361	0.000393361	0.000278361	0.000301361	0.000347361	0.000232361	0.000416361	0.000370361	0.000301361	0.000370361	0.000370361	0.000301361	0.000370361	0.000324361	0.000255361	0.000347361	0.000347361
609.5	0.000348361	0.000348361	0.000370361	0.000232361	0.000370361	0.000255361	0.000370361	0.000370361	0.000301361	0.000301361	0.000324361	0.000439361	0.000301361	0.000301361	0.000370361	0.000301361	0.000370361	0.000370361	0.000324361	0.000370361	0.000255361	0.000301361	0.000439361	0.000324361	0.000324361	0.000324361	0.000324361	0.000347361	0.000278361	0.000278361	0.000416361	0.000416361
610	0.000371361	0.000371361	0.000462361	0.000370361	0.000393361	0.000324361	0.000393361	0.000393361	0.000370361	0.000393361	0.000324361	0.000393361	0.000370361	0.000439361	0.000439361	0.000370361	0.000439361	0.000393361	0.000416361	0.000439361	0.000324361	0.000393361	0.000462361	0.000416361	0.000416361	0.000416361	0.000416361	0.000416361	0.000370361	0.000371361	0.000439361	0.000439361
610.5	0.000371361	0.000371361	0.000416361	0.000324361	0.000416361	0.000393361	0.000393361	0.000347361	0.000324361	0.000347361	0.000347361	0.000347361	0.000278361	0.000324361	0.000393361	0.000324361	0.000393361	0.000393361	0.000370361	0.000347361	0.000347361	0.000347361	0.000416361	0.000301361	0.000416361	0.000370361	0.000370361	0.000370361	0.000370361	0.000371361	0.000462361	0.000462361
611	0.000324361	0.000324361	0.000439361	0.000347361	0.000370361	0.000347361	0.000416361	0.000416361	0.000347361	0.000416361	0.000416361	0.000416361	0.000416361	0.000347361	0.000485361	0.000347361	0.000416361	0.000416361	0.000370361	0.000416361	0.000301361	0.000416361	0.000508361	0.000393361	0.000439361	0.000393361	0.000439361	0.000462361	0.000393361	0.000394361	0.000485361	0.000485361
611.5	0.000348361	0.000348361	0.000439361	0.000370361	0.000439361	0.000370361	0.000370361	0.000370361	0.000416361	0.000416361	0.000370361	0.000370361	0.000370361	0.000370361	0.000439361	0.000370361	0.000416361	0.000370361	0.000439361	0.000370361	0.000324361	0.000370361	0.000462361	0.000347361	0.000462361	0.000462361	0.000393361	0.000416361	0.000416361	0.000348361	0.000370361	0.000370361
612	0.000417361	0.000417361	0.000393361	0.000393361	0.000393361	0.000324361	0.000393361	0.000393361	0.000324361	0.000324361	0.000347361	0.000462361	0.000393361	0.000255361	0.000462361	0.000324361	0.000393361	0.000393361	0.000347361	0.000393361	0.000278361	0.000324361	0.000416361	0.000232361	0.000416361	0.000347361	0.000347361	0.000416361	0.000370361	0.000371361	0.000439361	0.000439361
612.5	0.000324361	0.000324361	0.000370361	0.000347361	0.000301361	0.000278361	0.000347361	0.000347361	0.000278361	0.000347361	0.000301361	0.000416361	0.000278361	0.000278361	0.000347361	0.000347361	0.000347361	0.000278361	0.000301361	0.000301361	0.000186361	0.000347361	0.000324361	0.000255361	0.000370361	0.000254361	0.000324361	0.000324361	0.000278361	0.000278361	0.000347361	0.000347361
613	0.000324361	0.000324361	0.000370361	0.000301361	0.000301361	0.000301361	0.000347361	0.000232361	0.000232361	0.000301361	0.000301361	0.000370361	0.000301361	0.000301361	0.000370361	0.000301361	0.000347361	0.000301361	0.000301361	0.000370361	0.000186361	0.000301361	0.000324361	0.000278361	0.000393361	0.000278361	0.000324361	0.000278361	0.000278361	0.000232361	0.000370361	0.000370361
613.5	0.000348361	0.000348361	0.000393361	0.000370361	0.000393361	0.000324361	0.000370361	0.000370361	0.000370361	0.000324361	0.000324361	0.000393361	0.000324361	0.000370361	0.000439361	0.000370361	0.000439361	0.000370361	0.000324361	0.000393361	0.000324361	0.000393361	0.000462361	0.000347361	0.000462361	0.000416361	0.000416361	0.000370361	0.000301361	0.000371361	0.000462361	0.000462361
614	0.000371361	0.000371361	0.000347361	0.000324361	0.000393361	0.000324361	0.000324361	0.000324361	0.000255361	0.000324361	0.000347361	0.000393361	0.000278361	0.000324361	0.000393361	0.000324361	0.000324361	0.000324361	0.000278361	0.000347361	0.000278361	0.000278361	0.000370361	0.000324361	0.000370361	0.000324361	0.000324361	0.000393361	0.000393361	0.000324361	0.000462361	0.000462361
614.5	0.000371361	0.000371361	0.000370361	0.000347361	0.000347361	0.000347361	0.000347361	0.000347361	0.000278361	0.000278361	0.000347361	0.000416361	0.000278361	0.000347361	0.000347361	0.000347361	0.000347361	0.000347361	0.000301361	0.000301361	0.000255361	0.000370361	0.000439361	0.000278361	0.000393361	0.000324361	0.000393361	0.000347361	0.000347361	0.000278361	0.000370361	0.000370361
615	0.000278361	0.000278361	0.000393361	0.000301361	0.000370361	0.000255361	0.000301361	0.000301361	0.000278361	0.000301361	0.000324361	0.000324361	0.000301361	0.000301361	0.000370361	0.000301361	0.000370361	0.000301361	0.000301361	0.000324361	0.000324361	0.000255361	0.000393361	0.000278361	0.000393361	0.000347361	0.000347361	0.000301361	0.000301361	0.000301361	0.000370361	0.000370361
615.5	0.000417361	0.000417361	0.000393361	0.000370361	0.000439361	0.000370361	0.000439361	0.000370361	0.000370361	0.000370361	0.000439361	0.000393361	0.000370361	0.000370361	0.000439361	0.000370361	0.000439361	0.000370361	0.000393361	0.000393361	0.000324361	0.000393361	0.000462361	0.000301361	0.000416361	0.000416361	0.000347361	0.000416361	0.000416361	0.000324361	0.000462361	0.000462361
616	0.000417361	0.000417361	0.000462361	0.000439361	0.000393361	0.000393361	0.000439361	0.000393361	0.000370361	0.000393361	0.000462361	0.000462361	0.000439361	0.000393361	0.000462361	0.000393361	0.000439361	0.000439361	0.000393361	0.000462361	0.000347361	0.000416361	0.000485361	0.000370361	0.000485361	0.000370361	0.000370361	0.000439361	0.000439361	0.000394361	0.000462361	0.000462361
616.5	0.000324361	0.000324361	0.000370361	0.000301361	0.000301361	0.000278361	0.000347361	0.000347361	0.000278361	0.000232361	0.000301361	0.000370361	0.000301361	0.000301361	0.000416361	0.000301361	0.000347361	0.000347361	0.000347361	0.000370361	0.000301361	0.000370361	0.000393361	0.000278361	0.000324361	0.000324361	0.000324361	0.000347361	0.000278361	0.000232361	0.000370361	0.000370361
617	0.000348361	0.000348361	0.000393361	0.000301361	0.000324361	0.000370361	0.000370361	0.000370361	0.000301361	0.000255361	0.000324361	0.000324361	0.000301361	0.000301361	0.000370361	0.000301361	0.000370361	0.000301361	0.000301361	0.000324361	0.000209361	0.000255361	0.000393361	0.000232361	0.000416361	0.000301361	0.000301361	0.000370361	0.000301361	0.000301361	0.000439361	0.000439361
617.5	0.000417361	0.000417361	0.000416361	0.000324361	0.000393361	0.000324361	0.000370361	0.000324361	0.000370361	0.000324361	0.000347361	0.000462361	0.000393361	0.000393361	0.000393361	0.000324361	0.000439361	0.000324361	0.000393361	0.000347361	0.000347361	0.000347361	0.000416361	0.000324361	0.000439361	0.000370361	0.000370361	0.000439361	0.000393361	0.000324361	0.000347361	0.000347361
618	0.000301361	0.000301361	0.000370361	0.000278361	0.000347361	0.000347361	0.000347361	0.000347361	0.000278361	0.000347361	0.000347361	0.000347361	0.000278361	0.000278361	0.000416361	0.000347361	0.000393361	0.000347361	0.000278361	0.000347361	0.000301361	0.000301361	0.000393361	0.000324361	0.000393361	0.000324361	0.000278361	0.000347361	0.000347361	0.000348361	0.000370361	0.000370361
618.5	0.000394361	0.000394361	0.000439361	0.000347361	0.000416361	0.000416361	0.000416361	0.000416361	0.000347361	0.000416361	0.000370361	0.000485361	0.000416361	0.000347361	0.000416361	0.000416361	0.000416361	0.000416361	0.000347361	0.000416361	0.000370361	0.000439361	0.000508361	0.000347361	0.000462361	0.000462361	0.000393361	0.000416361	0.000347361	0.000371361	0.000508361	0.000508361
619	0.000394361	0.000394361	0.000462361	0.000370361	0.000370361	0.000370361	0.000416361	0.000370361	0.000347361	0.000370361	0.000370361	0.000439361	0.000370361	0.000370361	0.000439361	0.000370361	0.000485361	0.000370361	0.000370361	0.000393361	0.000324361	0.000393361	0.000462361	0.000347361	0.000416361	0.000416361	0.000416361	0.000416361	0.000370361	0.000371361	0.000508361	0.000508361
619.5	0.000417361	0.000417361	0.000531361	0.000439361	0.000393361	0.000370361	0.000370361	0.000439361	0.000370361	0.000370361	0.000393361	0.000462361	0.000393361	0.000393361	0.000462361	0.000393361	0.000439361	0.000370361	0.000370361	0.000393361	0.000393361	0.000393361	0.000416361	0.000324361	0.000485361	0.000439361	0.000416361	0.000393361	0.000324361	0.000394361	0.000462361	0.000462361
620	0.000348361	0.000348361	0.000370361	0.000324361	0.000347361	0.000324361	0.000324361	0.000324361	0.000324361	0.000324361	0.000347361	0.000347361	0.000278361	0.000324361	0.000347361	0.000278361	0.000324361	0.000324361	0.000393361	0.000393361	0.000301361	0.000347361	0.000370361	0.000324361	0.000324361	0.000324361	0.000324361	0.000324361	0.000278361	0.000278361	0.000370361	0.000370361
620.5	0.000371361	0.000371361	0.000439361	0.000347361	0.000370361	0.000416361	0.000393361	0.000347361	0.000278361	0.000416361	0.000301361	0.000416361	0.000347361	0.000347361	0.000416361	0.000347361	0.000416361	0.000347361	0.000347361	0.000416361	0.000255361	0.000324361	0.000462361	0.000278361	0.000393361	0.000347361	0.000347361	0.000416361	0.000301361	0.000301361	0.000393361	0.000393361
621	0.000394361	0.000394361	0.000462361	0.000370361	0.000370361	0.000370361	0.000370361	0.000416361	0.000347361	0.000416361	0.000370361	0.000393361	0.000416361	0.000324361	0.000393361	0.000370361	0.000416361	0.000370361	0.000370361	0.000393361	0.000278361	0.000324361	0.000416361	0.000370361	0.000416361	0.000416361	0.000370361	0.000370361	0.000370361	0.000371361	0.000462361	0.000462361
621.5	0.000417361	0.000417361	0.000531361	0.000324361	0.000393361	0.000439361	0.000439361	0.000439361	0.000370361	0.000393361	0.000393361	0.000393361	0.000393361	0.000393361	0.000393361	0.000324361	0.000439361	0.000393361	0.000370361	0.000462361	0.000347361	0.000393361	0.000485361	0.000370361	0.000485361	0.000485361	0.000439361	0.000439361	0.000393361	0.000394361	0.000439361	0.000439361
622	0.000371361	0.000371361	0.000370361	0.000347361	0.000416361	0.000393361	0.000278361	0.000324361	0.000278361	0.000347361	0.000301361	0.000347361	0.000278361	0.000347361	0.000416361	0.000347361	0.000393361	0.000393361	0.000324361	0.000416361	0.000301361	0.000416361	0.000393361	0.000278361	0.000393361	0.000347361	0.000393361	0.000347361	0.000347361	0.000348361	0.000439361	0.000439361
622.5	0.000440361	0.000440361	0.000439361	0.000301361	0.000416361	0.000347361	0.000347361	0.000347361	0.000347361	0.000347361	0.000301361	0.000370361	0.000347361	0.000301361	0.000416361	0.000301361	0.000416361	0.000301361	0.000347361	0.000370361	0.000209361	0.000324361	0.000462361	0.000347361	0.000416361	0.000347361	0.000393361	0.000370361	0.000370361	0.000371361	0.000393361	0.000393361
623	0.000394361	0.000394361	0.000439361	0.000370361	0.000370361	0.000301361	0.000347361	0.000301361	0.000301361	0.000370361	0.000324361	0.000370361	0.000370361	0.000301361	0.000370361	0.000301361	0.000485361	0.000301361	0.000347361	0.000324361	0.000278361	0.000393361	0.000416361	0.000301361	0.000416361	0.000370361	0.000370361	0.000439361	0.000324361	0.000324361	0.000416361	0.000416361
623.5	0.000348361	0.000348361	0.000393361	0.000324361	0.000324361	0.000324361	0.000370361	0.000301361	0.000301361	0.000255361	0.000278361	0.000393361	0.000324361	0.000370361	0.000324361	0.000324361	0.000439361	0.000324361	0.000301361	0.000324361	0.000278361	0.000347361	0.000416361	0.000324361	0.000439361	0.000370361	0.000324361	0.000324361	0.000393361	0.000324361	0.000416361	0.000416361
624	0.000348361	0.000348361	0.000416361	0.000324361	0.000393361	0.000324361	0.000370361	0.000370361	0.000324361	0.000393361	0.000347361	0.000462361	0.000324361	0.000324361	0.000462361	0.000324361	0.000393361	0.000393361	0.000324361	0.000347361	0.000301361	0.000416361	0.000439361	0.000324361	0.000393361	0.000393361	0.000370361	0.000393361	0.000347361	0.000348361	0.000439361	0.000439361
624.5	0.000417361	0.000417361	0.000485361	0.000347361	0.000462361	0.000393361	0.000347361	0.000393361	0.000324361	0.000347361	0.000416361	0.000462361	0.000347361	0.000347361	0.000462361	0.000347361	0.000462361	0.000347361	0.000324361	0.000416361	0.000301361	0.000370361	0.000508361	0.000347361	0.000462361	0.000393361	0.000347361	0.000416361	0.000416361	0.000301361	0.000462361	0.000462361
625	0.000371361	0.000371361	0.000508361	0.000370361	0.000485361	0.000416361	0.000393361	0.000347361	0.000278361	0.000347361	0.000324361	0.000485361	0.000301361	0.000370361	0.000439361	0.000370361	0.000416361	0.000347361	0.000393361	0.000370361	0.000324361	0.000370361	0.000462361	0.000416361	0.000462361	0.000370361	0.000416361	0.000324361	0.000370361	0.000371361	0.000416361	0.000416361
625.5	0.000394361	0.000394361	0.000393361	0.000324361	0.000370361	0.000301361	0.000370361	0.000370361	0.000301361	0.000301361	0.000324361	0.000393361	0.000324361	0.000370361	0.000393361	0.000324361	0.000416361	0.000370361	0.000347361	0.000393361	0.000324361	0.000393361	0.000416361	0.000324361	0.000439361	0.000324361	0.000370361	0.000393361	0.000324361	0.000324361	0.000416361	0.000416361
626	0.000348361	0.000348361	0.000370361	0.000278361	0.000347361	0.000324361	0.000324361	0.000324361	0.000255361	0.000278361	0.000347361	0.000347361	0.000324361	0.000278361	0.000393361	0.000278361	0.000324361	0.000324361	0.000301361	0.000393361	0.000232361	0.000301361	0.000370361	0.000278361	0.000393361	0.000324361	0.000324361	0.000347361	0.000278361	0.000301361	0.000393361	0.000393361
626.5	0.000348361	0.000348361	0.000416361	0.000347361	0.000347361	0.000347361	0.000324361	0.000278361	0.000324361	0.000278361	0.000347361	0.000347361	0.000347361	0.000347361	0.000416361	0.000278361	0.000347361	0.000347361	0.000255361	0.000416361	0.000255361	0.000370361	0.000393361	0.000278361	0.000393361	0.000347361	0.000347361	0.000416361	0.000347361	0.000301361	0.000393361	0.000393361
627	0.000371361	0.000371361	0.000439361	0.000347361	0.000370361	0.000347361	0.000347361	0.000347361	0.000324361	0.000301361	0.000301361	0.000416361	0.000301361	0.000301361	0.000370361	0.000347361	0.000347361	0.000347361	0.000324361	0.000370361	0.000255361	0.000324361	0.000393361	0.000347361	0.000347361	0.000347361	0.000347361	0.000370361	0.000370361	0.000324361	0.000462361	0.000462361
627.5	0.000371361	0.000371361	0.000439361	0.000416361	0.000439361	0.000370361	0.000416361	0.000347361	0.000347361	0.000370361	0.000439361	0.000439361	0.000370361	0.000370361	0.000485361	0.000416361	0.000416361	0.000416361	0.000278361	0.000439361	0.000324361	0.000393361	0.000462361	0.000370361	0.000416361	0.000485361	0.000370361	0.000439361	0.000439361	0.000394361	0.000485361	0.000485361
628	0.000324361	0.000324361	0.000393361	0.000370361	0.000370361	0.000301361	0.000347361	0.000347361	0.000301361	0.000301361	0.000324361	0.000393361	0.000324361	0.000255361	0.000324361	0.000370361	0.000370361	0.000370361	0.000347361	0.000324361	0.000278361	0.000347361	0.000416361	0.000324361	0.000439361	0.000370361	0.000370361	0.000324361	0.000393361	0.000324361	0.000370361	0.000370361
628.5	0.000348361	0.000348361	0.000462361	0.000324361	0.000324361	0.000370361	0.000370361	0.000324361	0.000255361	0.000324361	0.000278361	0.000393361	0.000278361	0.000370361	0.000393361	0.000324361	0.000324361	0.000255361	0.000232361	0.000347361	0.000232361	0.000347361	0.000370361	0.000324361	0.000393361	0.000324361	0.000324361	0.000393361	0.000278361	0.000348361	0.000393361	0.000393361
629	0.000394361	0.000394361	0.000416361	0.000347361	0.000393361	0.000324361	0.000439361	0.000324361	0.000324361	0.000324361	0.000301361	0.000347361	0.000347361	0.000393361	0.000416361	0.000278361	0.000393361	0.000324361	0.000301361	0.000301361	0.000255361	0.000370361	0.000439361	0.000347361	0.000393361	0.000347361	0.000347361	0.000416361	0.000347361	0.000301361	0.000393361	0.000393361
629.5	0.000301361	0.000301361	0.000439361	0.000301361	0.000370361	0.000347361	0.000347361	0.000347361	0.000324361	0.000347361	0.000370361	0.000416361	0.000347361	0.000347361	0.000370361	0.000347361	0.000347361	0.000347361	0.000255361	0.000301361	0.000255361	0.000324361	0.000393361	0.000301361	0.000347361	0.000416361	0.000393361	0.000416361	0.000370361	0.000371361	0.000416361	0.000416361
630	0.000440361	0.000440361	0.000462361	0.000370361	0.000485361	0.000370361	0.000416361	0.000416361	0.000393361	0.000416361	0.000439361	0.000485361	0.000416361	0.000416361	0.000485361	0.000416361	0.000416361	0.000416361	0.000439361	0.000485361	0.000393361	0.000393361	0.000531361	0.000324361	0.000485361	0.000439361	0.000416361	0.000485361	0.000485361	0.000348361	0.000439361	0.000439361
630.5	0.000440361	0.000440361	0.000462361	0.000370361	0.000439361	0.000416361	0.000416361	0.000370361	0.000347361	0.000416361	0.000393361	0.000439361	0.000370361	0.000370361	0.000393361	0.000439361	0.000370361	0.000416361	0.000393361	0.000393361	0.000347361	0.000393361	0.000439361	0.000324361	0.000439361	0.000439361	0.000370361	0.000439361	0.000393361	0.000394361	0.000439361	0.000439361
631	0.000394361	0.000394361	0.000416361	0.000393361	0.000393361	0.000370361	0.000370361	0.000416361	0.000301361	0.000370361	0.000393361	0.000393361	0.000393361	0.000393361	0.000393361	0.000393361	0.000393361	0.000439361	0.000347361	0.000393361	0.000301361	0.000347361	0.000439361	0.000324361	0.000439361	0.000393361	0.000439361	0.000393361	0.000393361	0.000348361	0.000439361	0.000439361
631.5	0.000394361	0.000394361	0.000370361	0.000278361	0.000393361	0.000324361	0.000324361	0.000370361	0.000301361	0.000324361	0.000347361	0.000393361	0.000278361	0.000278361	0.000393361	0.000324361	0.000324361	0.000324361	0.000301361	0.000301361	0.000232361	0.000347361	0.000393361	0.000278361	0.000347361	0.000278361	0.000278361	0.000347361	0.000301361	0.000301361	0.000347361	0.000347361
632	0.000417361	0.000417361	0.000485361	0.000393361	0.000347361	0.000393361	0.000393361	0.000393361	0.000370361	0.000347361	0.000347361	0.000416361	0.000393361	0.000347361	0.000416361	0.000393361	0.000462361	0.000439361	0.000416361	0.000416361	0.000301361	0.000370361	0.000462361	0.000347361	0.000416361	0.000462361	0.000347361	0.000416361	0.000416361	0.000417361	0.000462361	0.000462361
632.5	0.000417361	0.000417361	0.000439361	0.000416361	0.000416361	0.000462361	0.000393361	0.000439361	0.000393361	0.000393361	0.000370361	0.000416361	0.000416361	0.000347361	0.000485361	0.000347361	0.000462361	0.000393361	0.000370361	0.000370361	0.000370361	0.000439361	0.000462361	0.000416361	0.000462361	0.000462361	0.000416361	0.000485361	0.000416361	0.000394361	0.000485361	0.000485361
633	0.000417361	0.000417361	0.000439361	0.000370361	0.000370361	0.000347361	0.000393361	0.000347361	0.000347361	0.000347361	0.000370361	0.000439361	0.000370361	0.000370361	0.000439361	0.000370361	0.000416361	0.000416361	0.000439361	0.000439361	0.000324361	0.000393361	0.000462361	0.000370361	0.000439361	0.000439361	0.000416361	0.000393361	0.000393361	0.000394361	0.000485361	0.000485361
633.5	0.000440361	0.000440361	0.000462361	0.000439361	0.000439361	0.000370361	0.000416361	0.000416361	0.000347361	0.000370361	0.000393361	0.000393361	0.000370361	0.000370361	0.000439361	0.000370361	0.000485361	0.000416361	0.000324361	0.000393361	0.000278361	0.000347361	0.000485361	0.000324361	0.000439361	0.000393361	0.000370361	0.000393361	0.000393361	0.000348361	0.000508361	0.000508361
634	0.000394361	0.000394361	0.000462361	0.000393361	0.000393361	0.000370361	0.000486361	0.000416361	0.000416361	0.000370361	0.000393361	0.000393361	0.000439361	0.000393361	0.000393361	0.000439361	0.000485361	0.000370361	0.000347361	0.000462361	0.000347361	0.000416361	0.000485361	0.000439361	0.000508361	0.000462361	0.000439361	0.000462361	0.000347361	0.000417361	0.000462361	0.000462361
634.5	0.000394361	0.000394361	0.000485361	0.000347361	0.000393361	0.000324361	0.000439361	0.000370361	0.000370361	0.000393361	0.000393361	0.000462361	0.000393361	0.000393361	0.000416361	0.000347361	0.000439361	0.000393361	0.000347361	0.000416361	0.000347361	0.000370361	0.000462361	0.000301361	0.000462361	0.000416361	0.000393361	0.000462361	0.000370361	0.000417361	0.000462361	0.000462361
635	0.000417361	0.000417361	0.000439361	0.000347361	0.000347361	0.000347361	0.000393361	0.000324361	0.000324361	0.000393361	0.000347361	0.000416361	0.000393361	0.000347361	0.000370361	0.000301361	0.000347361	0.000347361	0.000416361	0.000370361	0.000370361	0.000416361	0.000462361	0.000347361	0.000416361	0.000416361	0.000347361	0.000416361	0.000324361	0.000371361	0.000416361	0.000416361
