658	0.035989	0.035989	0.036197	0.036749	0.036657	0.036795	0.036772	0.036864	0.03698	0.03698
660	0.035483	0.035483	0.03569	0.036105	0.036197	0.036266	0.036243	0.036427	0.03645	0.03645
662	0.034861	0.034861	0.035207	0.035483	0.035575	0.035621	0.035713	0.035782	0.035989	0.035989
664	0.034309	0.034309	0.0347	0.034999	0.035022	0.035114	0.035184	0.035299	0.035368	0.035368
666	0.033756	0.033756	0.034101	0.034516	0.034493	0.034585	0.034631	0.034746	0.034907	0.034907
668	0.033272	0.033272	0.033664	0.034055	0.034032	0.034078	0.034124	0.034285	0.034378	0.034378
670	0.032812	0.032812	0.033134	0.033549	0.033549	0.033572	0.033641	0.03371	0.033848	0.033848
672	0.032374	0.032374	0.032651	0.032904	0.03295	0.033065	0.033203	0.033318	0.033387	0.033387
674	0.03196	0.03196	0.032236	0.032443	0.032466	0.032559	0.032651	0.032766	0.03295	0.03295
676	0.03143	0.03143	0.031638	0.032075	0.032052	0.032121	0.032236	0.032374	0.032443	0.032443
678	0.031016	0.031016	0.0312	0.031522	0.031638	0.031661	0.031684	0.031937	0.031983	0.031983
680	0.03044	0.03044	0.030763	0.0312	0.031177	0.031292	0.031361	0.031361	0.031476	0.031476
682	0.030141	0.030141	0.030394	0.030716	0.030763	0.030786	0.030993	0.030924	0.0312	0.0312
684	0.029703	0.029703	0.029911	0.030233	0.030371	0.030417	0.030555	0.03074	0.03074	0.03074
686	0.029335	0.029335	0.029542	0.02998	0.029957	0.030118	0.030141	0.030187	0.03044	0.03044
688	0.028874	0.028874	0.029266	0.029496	0.029542	0.029634	0.029657	0.029726	0.030003	0.030003
690	0.028575	0.028575	0.028828	0.029197	0.02922	0.029266	0.029404	0.029381	0.029588	0.029588
692	0.028138	0.028138	0.02846	0.028759	0.028782	0.028828	0.028967	0.029036	0.029151	0.029151
694	0.027815	0.027815	0.027999	0.028483	0.028391	0.028552	0.028621	0.02869	0.028828	0.028828
696	0.027401	0.027401	0.027723	0.028092	0.028184	0.028207	0.028368	0.028345	0.02846	0.02846
698	0.027217	0.027217	0.027401	0.0277	0.027792	0.027884	0.028045	0.027953	0.028161	0.028161
700	0.026779	0.026779	0.026986	0.027447	0.02747	0.027516	0.027608	0.027723	0.027769	0.027769
702	0.026457	0.026457	0.026802	0.027078	0.027124	0.027194	0.027286	0.027263	0.02747	0.02747
704	0.026226	0.026226	0.026434	0.026733	0.026825	0.026986	0.02694	0.027055	0.027101	0.027101
706	0.025812	0.025812	0.026203	0.026549	0.026526	0.026641	0.026664	0.026687	0.026825	0.026825
708	0.025674	0.025674	0.025858	0.026203	0.026249	0.026226	0.026388	0.02648	0.026457	0.026457
710	0.025328	0.025328	0.025651	0.025812	0.025973	0.026019	0.026019	0.026134	0.026134	0.026134
712	0.025006	0.025006	0.025259	0.025674	0.025582	0.025743	0.025789	0.025858	0.025973	0.025973
714	0.024799	0.024799	0.025052	0.025213	0.025374	0.025398	0.025444	0.025536	0.025674	0.025674
716	0.024453	0.024453	0.02473	0.025075	0.025098	0.025075	0.025167	0.025398	0.025398	0.025398
718	0.024177	0.024177	0.024453	0.024799	0.024845	0.024868	0.024937	0.025052	0.025075	0.025075
720	0.02397	0.02397	0.024177	0.024615	0.024569	0.024592	0.024776	0.024776	0.024845	0.024845
722	0.02374	0.02374	0.024039	0.024177	0.024361	0.024384	0.024546	0.024569	0.024638	0.024638
724	0.023348	0.023348	0.023763	0.023993	0.024016	0.024062	0.024062	0.024177	0.024292	0.024292
726	0.023187	0.023187	0.023532	0.023671	0.023694	0.023717	0.023947	0.024016	0.024131	0.024131
728	0.023003	0.023003	0.02321	0.023555	0.023601	0.023578	0.023648	0.023763	0.023809	0.023809
730	0.02268	0.02268	0.023095	0.023256	0.023279	0.023394	0.023417	0.023601	0.023509	0.023509
732	0.022588	0.022588	0.022727	0.023095	0.023118	0.023095	0.023095	0.023279	0.023325	0.023325
734	0.022289	0.022289	0.022634	0.022796	0.022888	0.022911	0.023026	0.023072	0.023141	0.023141
736	0.022059	0.022059	0.022266	0.022358	0.022588	0.022496	0.022611	0.022588	0.022703	0.022703
738	0.021759	0.021759	0.02199	0.022059	0.02222	0.022312	0.022335	0.022473	0.022427	0.022427
740	0.021598	0.021598	0.021898	0.021898	0.021921	0.022059	0.022151	0.022128	0.022243	0.022243
742	0.02123	0.02123	0.021644	0.021805	0.021667	0.021875	0.021875	0.021921	0.022059	0.022059
744	0.020977	0.020977	0.021299	0.02146	0.021575	0.02169	0.021713	0.021575	0.021875	0.021875
746	0.020907	0.020907	0.021023	0.021207	0.021322	0.02146	0.021368	0.021506	0.021598	0.021598
748	0.020585	0.020585	0.020723	0.021046	0.021184	0.021115	0.021207	0.021253	0.021299	0.021299
750	0.020286	0.020286	0.020585	0.020746	0.020861	0.020884	0.021046	0.021092	0.021046	0.021046
752	0.02024	0.02024	0.020447	0.020516	0.020516	0.020723	0.021023	0.020769	0.020815	0.020815
754	0.020009	0.020009	0.020125	0.020286	0.020401	0.020355	0.020516	0.020654	0.020677	0.020677
756	0.01971	0.01971	0.020009	0.020263	0.020286	0.020217	0.020401	0.020355	0.020378	0.020378
758	0.019503	0.019503	0.019733	0.019986	0.019986	0.020171	0.020102	0.020332	0.020194	0.020194
760	0.019342	0.019342	0.019733	0.019871	0.020056	0.020079	0.019894	0.020125	0.019963	0.019963
762	0.019019	0.019019	0.019342	0.019549	0.019595	0.019595	0.019595	0.019894	0.019825	0.019825
764	0.018927	0.018927	0.019134	0.019088	0.019549	0.01948	0.019641	0.01971	0.01971	0.01971
766	0.018812	0.018812	0.019111	0.019319	0.019342	0.019273	0.019365	0.019411	0.019526	0.019526
768	0.018444	0.018444	0.018812	0.018973	0.019065	0.019158	0.019088	0.019204	0.019411	0.019411
770	0.018259	0.018259	0.018812	0.018858	0.018697	0.018881	0.018973	0.019111	0.019019	0.019019
772	0.018352	0.018352	0.018283	0.01849	0.018513	0.018789	0.018628	0.018835	0.018835	0.018835
774	0.018075	0.018075	0.018098	0.018398	0.01849	0.018513	0.018605	0.018559	0.018835	0.018835
776	0.017983	0.017983	0.018098	0.018213	0.01849	0.018329	0.018421	0.018352	0.018559	0.018559
778	0.017638	0.017638	0.017914	0.018029	0.018144	0.018052	0.018144	0.01819	0.018375	0.018375
780	0.017638	0.017638	0.017638	0.017776	0.01796	0.018052	0.018029	0.018098	0.018098	0.018098
782	0.017361	0.017361	0.017477	0.017684	0.017615	0.017776	0.017891	0.017822	0.017937	0.017937
784	0.017108	0.017108	0.017385	0.017477	0.017431	0.017684	0.017707	0.017822	0.017753	0.017753
786	0.017108	0.017108	0.017131	0.017315	0.017431	0.017523	0.017523	0.017569	0.017569	0.017569
788	0.016924	0.016924	0.017039	0.017246	0.017361	0.017361	0.017361	0.017477	0.017592	0.017592
790	0.016671	0.016671	0.016763	0.017062	0.017062	0.017177	0.017085	0.0172	0.017223	0.017223
792	0.01651	0.01651	0.016694	0.016809	0.016993	0.016993	0.017085	0.017039	0.017223	0.017223
794	0.016233	0.016233	0.01644	0.016556	0.01674	0.016901	0.016924	0.016947	0.017039	0.017039
796	0.016256	0.016256	0.01644	0.016533	0.016556	0.01674	0.016556	0.016763	0.016878	0.016878
798	0.016003	0.016003	0.016279	0.016463	0.016394	0.016579	0.016556	0.016602	0.016786	0.016786
800	0.015819	0.015819	0.016095	0.01621	0.016233	0.016394	0.016487	0.016417	0.016533	0.016533
802	0.015635	0.015635	0.015934	0.01621	0.016141	0.016141	0.01621	0.016072	0.016256	0.016256
804	0.015542	0.015542	0.015681	0.015934	0.015957	0.016118	0.015957	0.016072	0.016095	0.016095
806	0.015289	0.015289	0.015496	0.015842	0.015773	0.015865	0.015957	0.015911	0.016072	0.016072
808	0.015289	0.015289	0.015312	0.015496	0.015519	0.015612	0.015681	0.015727	0.016003	0.016003
810	0.015128	0.015128	0.015312	0.015404	0.015519	0.015519	0.015519	0.015635	0.01575	0.01575
812	0.014944	0.014944	0.015128	0.015312	0.015151	0.015335	0.015358	0.01545	0.015565	0.015565
814	0.01476	0.01476	0.014944	0.015128	0.015151	0.015059	0.015151	0.01545	0.015473	0.015473
816	0.014667	0.014667	0.01476	0.014967	0.015059	0.015059	0.015151	0.015174	0.015197	0.015197
818	0.014483	0.014483	0.014667	0.014852	0.014783	0.014875	0.014898	0.01499	0.014921	0.014921
820	0.014299	0.014299	0.014483	0.014667	0.014783	0.01469	0.014783	0.014829	0.015013	0.015013
822	0.014299	0.014299	0.014299	0.014299	0.014598	0.014598	0.014506	0.014714	0.014829	0.014829
824	0.013931	0.013931	0.014299	0.014299	0.014414	0.014414	0.014345	0.01446	0.014552	0.014552
826	0.014023	0.014023	0.014138	0.014138	0.014138	0.014345	0.014253	0.014299	0.01446	0.01446
828	0.013839	0.013839	0.013954	0.014138	0.013977	0.014161	0.014069	0.014115	0.014391	0.014391
830	0.013562	0.013562	0.013839	0.013862	0.014138	0.014046	0.014069	0.014184	0.014023	0.014023
832	0.013286	0.013286	0.013562	0.013654	0.013862	0.013954	0.013862	0.013816	0.013839	0.013839
834	0.013332	0.013332	0.013424	0.013608	0.013654	0.013654	0.013654	0.013608	0.0137	0.0137
836	0.013194	0.013194	0.013286	0.01347	0.013493	0.013493	0.013608	0.013539	0.013746	0.013746
838	0.013125	0.013125	0.01324	0.013332	0.013424	0.013355	0.013378	0.013562	0.013424	0.013424
840	0.012802	0.012802	0.012918	0.013079	0.013102	0.013217	0.013125	0.013401	0.013263	0.013263
842	0.012664	0.012664	0.012941	0.013033	0.013033	0.013148	0.012964	0.013263	0.013355	0.013355
844	0.01248	0.01248	0.012687	0.012848	0.012964	0.012964	0.013148	0.01301	0.013033	0.013033
846	0.012411	0.012411	0.012595	0.012779	0.012964	0.012894	0.012894	0.012848	0.012941	0.012941
848	0.012158	0.012158	0.012365	0.012457	0.012618	0.012733	0.012733	0.012848	0.012848	0.012848
850	0.01225	0.01225	0.012273	0.012434	0.012457	0.012549	0.01248	0.012664	0.012687	0.012687
852	0.012019	0.012019	0.012204	0.012273	0.012388	0.01248	0.012296	0.012411	0.012595	0.012595
854	0.011766	0.011766	0.012112	0.012273	0.012365	0.012135	0.012296	0.012411	0.012411	0.012411
856	0.011674	0.011674	0.012112	0.012112	0.012135	0.012204	0.012135	0.012319	0.012411	0.012411
858	0.011582	0.011582	0.011789	0.011858	0.012043	0.011881	0.012043	0.012158	0.011996	0.011996
860	0.011352	0.011352	0.011697	0.011697	0.011789	0.011881	0.011881	0.011996	0.011927	0.011927
862	0.011283	0.011283	0.011467	0.01172	0.01172	0.01172	0.011812	0.011835	0.011835	0.011835
864	0.011145	0.011145	0.011398	0.011559	0.011674	0.011582	0.011582	0.011766	0.011766	0.011766
866	0.011006	0.011006	0.011352	0.011421	0.011513	0.011536	0.011536	0.011628	0.011559	0.011559
868	0.011052	0.011052	0.011214	0.011444	0.011237	0.011467	0.011398	0.011582	0.011513	0.011513
870	0.010983	0.010983	0.011098	0.011237	0.01126	0.01126	0.01126	0.011214	0.011306	0.011306
872	0.010799	0.010799	0.010891	0.011121	0.011145	0.011145	0.011052	0.011075	0.011168	0.011168
874	0.010661	0.010661	0.010845	0.010914	0.011006	0.010845	0.010937	0.011098	0.011098	0.011098
876	0.010592	0.010592	0.010684	0.010753	0.010776	0.010845	0.010845	0.01096	0.011052	0.011052
878	0.010431	0.010431	0.010615	0.010845	0.010776	0.010707	0.010845	0.010799	0.010799	0.010799
880	0.010362	0.010362	0.010454	0.010615	0.010707	0.010615	0.010707	0.010638	0.0105	0.0105
882	0.010293	0.010293	0.010316	0.010454	0.010615	0.010546	0.010546	0.010569	0.010638	0.010638
884	0.010108	0.010108	0.01027	0.010339	0.010362	0.010362	0.010362	0.010454	0.010477	0.010477
886	0.010039	0.010039	0.009993	0.010293	0.010154	0.010385	0.010154	0.010247	0.0105	0.0105
888	0.009763	0.009763	0.010039	0.010108	0.010293	0.010131	0.010293	0.010154	0.010223	0.010223
890	0.009878	0.009878	0.009901	0.010039	0.009993	0.010154	0.010154	0.010085	0.010085	0.010085
892	0.009648	0.009648	0.009832	0.009809	0.010085	0.009993	0.009993	0.010016	0.010108	0.010108
894	0.009648	0.009648	0.00974	0.009878	0.009832	0.00974	0.009901	0.009993	0.009924	0.009924
896	0.009602	0.009602	0.009625	0.009763	0.009717	0.009717	0.009786	0.009947	0.009878	0.009878
898	0.009441	0.009441	0.009602	0.009602	0.009671	0.00974	0.009625	0.009717	0.009717	0.009717
900	0.009372	0.009372	0.009464	0.009602	0.009602	0.009602	0.009625	0.009694	0.009717	0.009717
902	0.009325	0.009325	0.009395	0.009348	0.009418	0.009556	0.009487	0.009625	0.009648	0.009648
904	0.009164	0.009164	0.009302	0.009256	0.009372	0.009325	0.009464	0.009533	0.009418	0.009418
906	0.009072	0.009072	0.009256	0.009279	0.009302	0.009256	0.009302	0.009441	0.009325	0.009325
908	0.008934	0.008934	0.009095	0.009164	0.009141	0.009187	0.00921	0.009325	0.009233	0.009233
910	0.008888	0.008888	0.009003	0.009072	0.009095	0.009164	0.009164	0.009187	0.009187	0.009187
912	0.008773	0.008773	0.009003	0.009072	0.00898	0.009049	0.009049	0.009118	0.009141	0.009141
914	0.008635	0.008635	0.008819	0.008888	0.008957	0.008957	0.008911	0.00898	0.008957	0.008957
916	0.008566	0.008566	0.008704	0.008888	0.008934	0.008842	0.008911	0.008911	0.009003	0.009003
918	0.00845	0.00845	0.008589	0.008704	0.008773	0.008681	0.008842	0.008934	0.008934	0.008934
920	0.00845	0.00845	0.008589	0.008727	0.008566	0.008681	0.00875	0.008727	0.008727	0.008727
922	0.008312	0.008312	0.008612	0.00852	0.008589	0.008543	0.008566	0.008566	0.008589	0.008589
924	0.008289	0.008289	0.008404	0.008427	0.008566	0.00852	0.008474	0.008612	0.008566	0.008566
926	0.008197	0.008197	0.008335	0.008427	0.008381	0.008335	0.008404	0.008381	0.008497	0.008497
928	0.008036	0.008036	0.008174	0.008243	0.008312	0.00822	0.008289	0.008427	0.008335	0.008335
930	0.007921	0.007921	0.008105	0.008243	0.008151	0.008289	0.008197	0.008335	0.008243	0.008243
932	0.007921	0.007921	0.008105	0.008197	0.008151	0.008128	0.008128	0.00822	0.008128	0.008128
934	0.007691	0.007691	0.007944	0.008082	0.008105	0.008082	0.00799	0.008082	0.008151	0.008151
936	0.00776	0.00776	0.007829	0.00799	0.008059	0.008036	0.007875	0.008105	0.00799	0.00799
938	0.007599	0.007599	0.007806	0.007829	0.007921	0.007944	0.007852	0.008013	0.008036	0.008036
940	0.007529	0.007529	0.007783	0.007806	0.007852	0.007829	0.007783	0.007944	0.007898	0.007898
942	0.007506	0.007506	0.007714	0.007691	0.007829	0.00776	0.007783	0.007875	0.007852	0.007852
944	0.007391	0.007391	0.007668	0.007714	0.007668	0.007599	0.007668	0.007829	0.007806	0.007806
946	0.007253	0.007253	0.007529	0.007622	0.007599	0.007576	0.007552	0.007714	0.007691	0.007691
948	0.00723	0.00723	0.007529	0.007576	0.007552	0.007529	0.007622	0.007552	0.007691	0.007691
950	0.007207	0.007207	0.007368	0.007483	0.007529	0.007576	0.007345	0.00746	0.007552	0.007552
952	0.007161	0.007161	0.007391	0.007437	0.007414	0.007414	0.007391	0.007437	0.007622	0.007622
954	0.007092	0.007092	0.007276	0.007184	0.007391	0.007437	0.007138	0.007483	0.007368	0.007368
956	0.006839	0.006839	0.00723	0.007161	0.007414	0.007276	0.007253	0.00746	0.007276	0.007276
958	0.006885	0.006885	0.007138	0.007299	0.007207	0.007253	0.007161	0.00723	0.007276	0.007276
960	0.006747	0.006747	0.007069	0.007	0.007115	0.007184	0.007092	0.007092	0.007138	0.007138
962	0.006724	0.006724	0.006977	0.006977	0.007092	0.007092	0.006977	0.007046	0.007092	0.007092
964	0.006677	0.006677	0.006839	0.006977	0.007046	0.007023	0.007	0.007046	0.006954	0.006954
966	0.006447	0.006447	0.006862	0.006701	0.006816	0.006931	0.006908	0.007046	0.007	0.007
968	0.006516	0.006516	0.006701	0.006839	0.006931	0.00677	0.006677	0.006862	0.006908	0.006908
970	0.006447	0.006447	0.006562	0.006677	0.00677	0.006839	0.006724	0.006701	0.006793	0.006793
972	0.006355	0.006355	0.006539	0.006493	0.006677	0.006516	0.006677	0.006724	0.006701	0.006701
974	0.006263	0.006263	0.006654	0.006608	0.006493	0.006631	0.006585	0.006608	0.006585	0.006585
976	0.00624	0.00624	0.006493	0.006447	0.006401	0.006493	0.00647	0.006562	0.006608	0.006608
978	0.006217	0.006217	0.006171	0.006539	0.006424	0.006401	0.00647	0.006447	0.00647	0.00647
980	0.006033	0.006033	0.006194	0.006286	0.006309	0.006332	0.006217	0.006378	0.006332	0.006332
982	0.005987	0.005987	0.006217	0.00624	0.006263	0.006194	0.006217	0.006378	0.006401	0.006401
984	0.005964	0.005964	0.006125	0.006102	0.006125	0.006148	0.006148	0.006263	0.006194	0.006194
986	0.005918	0.005918	0.005941	0.005987	0.006148	0.006079	0.006033	0.006194	0.006125	0.006125
988	0.005803	0.005803	0.005895	0.00601	0.006079	0.006033	0.006033	0.005987	0.006056	0.006056
990	0.005826	0.005826	0.005849	0.005895	0.006033	0.005964	0.005895	0.005918	0.005918	0.005918
992	0.00571	0.00571	0.005733	0.005895	0.005918	0.005918	0.005849	0.005918	0.005872	0.005872
994	0.005664	0.005664	0.005549	0.005849	0.005803	0.005803	0.005733	0.005872	0.005941	0.005941
996	0.005641	0.005641	0.005595	0.005687	0.005618	0.005687	0.005803	0.005756	0.005826	0.005826
998	0.005549	0.005549	0.005549	0.00571	0.005641	0.00571	0.005756	0.00571	0.005641	0.005641
1000	0.005388	0.005388	0.005457	0.005595	0.00548	0.005595	0.005595	0.005664	0.005526	0.005526
1002	0.005411	0.005411	0.005434	0.005503	0.005572	0.005572	0.005549	0.005618	0.005618	0.005618
1004	0.005388	0.005388	0.005411	0.005549	0.005411	0.005526	0.005388	0.005595	0.005526	0.005526
1006	0.005434	0.005434	0.005388	0.005457	0.005388	0.005388	0.005365	0.005434	0.005549	0.005549
1008	0.00525	0.00525	0.00525	0.005388	0.00525	0.005365	0.005411	0.00548	0.005411	0.005411
1010	0.005296	0.005296	0.00525	0.005365	0.005365	0.005296	0.005273	0.005342	0.005273	0.005273
1012	0.005112	0.005112	0.005112	0.00525	0.005227	0.005273	0.005273	0.005273	0.00525	0.00525
1014	0.005112	0.005112	0.005181	0.005112	0.005181	0.005089	0.005204	0.005273	0.005181	0.005181
1016	0.005066	0.005066	0.005112	0.005066	0.005066	0.005158	0.005227	0.005135	0.005135	0.005135
1018	0.004951	0.004951	0.005089	0.005135	0.00502	0.005112	0.005112	0.005158	0.005089	0.005089
1020	0.004974	0.004974	0.005043	0.005043	0.004974	0.00502	0.004997	0.005066	0.005043	0.005043
1022	0.004881	0.004881	0.005066	0.004951	0.004858	0.005043	0.005043	0.00502	0.004951	0.004951
1024	0.004858	0.004858	0.004858	0.004928	0.004858	0.004951	0.004997	0.004997	0.004928	0.004928
1026	0.004835	0.004835	0.004835	0.004905	0.004835	0.004812	0.004858	0.004928	0.004905	0.004905
1028	0.004766	0.004766	0.004835	0.004835	0.004628	0.004789	0.004789	0.004905	0.004835	0.004835
1030	0.004628	0.004628	0.004835	0.004812	0.004605	0.004789	0.00472	0.004974	0.004697	0.004697
1032	0.004628	0.004628	0.004628	0.004697	0.004605	0.004674	0.004858	0.004835	0.004697	0.004697
1034	0.004582	0.004582	0.004628	0.004766	0.004559	0.004605	0.004651	0.00472	0.004766	0.004766
1036	0.004444	0.004444	0.00472	0.004651	0.004582	0.004766	0.004467	0.004812	0.004513	0.004513
1038	0.004559	0.004559	0.004467	0.004766	0.004536	0.00472	0.004559	0.004628	0.004536	0.004536
1040	0.004352	0.004352	0.004513	0.00449	0.00449	0.004536	0.004467	0.004444	0.004513	0.004513
1042	0.004237	0.004237	0.004536	0.004536	0.004306	0.004513	0.00449	0.004467	0.004536	0.004536
1044	0.004352	0.004352	0.004352	0.004513	0.004421	0.004467	0.004536	0.004513	0.004513	0.004513
1046	0.004421	0.004421	0.004421	0.00449	0.004306	0.004444	0.004513	0.004582	0.004559	0.004559
1048	0.004214	0.004214	0.004214	0.004444	0.004191	0.004421	0.004398	0.004467	0.004375	0.004375
1050	0.00426	0.00426	0.004444	0.004421	0.004237	0.004214	0.004306	0.004444	0.00426	0.00426
1052	0.004168	0.004168	0.004145	0.004145	0.004122	0.004214	0.004352	0.004168	0.004329	0.004329
1054	0.004214	0.004214	0.004306	0.004122	0.004191	0.00426	0.004168	0.004237	0.004306	0.004306
1056	0.004099	0.004099	0.004306	0.004283	0.004076	0.004053	0.004053	0.00403	0.004306	0.004306
1058	0.003983	0.003983	0.004076	0.004168	0.004076	0.004145	0.00403	0.004214	0.004006	0.004006
1060	0.004145	0.004145	0.004053	0.00403	0.004122	0.004099	0.004099	0.004191	0.004168	0.004168
1062	0.003891	0.003891	0.003983	0.003983	0.00396	0.004053	0.003937	0.004352	0.00403	0.00403
1064	0.003822	0.003822	0.003914	0.00403	0.004006	0.004099	0.004076	0.004076	0.004076	0.004076
1066	0.003822	0.003822	0.004053	0.003937	0.003937	0.00403	0.004006	0.004006	0.003983	0.003983
1068	0.00396	0.00396	0.003845	0.00396	0.003822	0.004053	0.00403	0.003776	0.004006	0.004006
1070	0.003868	0.003868	0.003868	0.003983	0.00396	0.00396	0.004053	0.004053	0.003914	0.003914
1072	0.003868	0.003868	0.004006	0.003983	0.004099	0.003845	0.003937	0.004053	0.004053	0.004053
1074	0.003891	0.003891	0.003753	0.004006	0.003868	0.003707	0.003822	0.00396	0.003937	0.003937
1076	0.003615	0.003615	0.003753	0.003868	0.00373	0.003868	0.003569	0.003822	0.003661	0.003661
1078	0.003753	0.003753	0.003891	0.00373	0.00373	0.003868	0.003569	0.003845	0.003684	0.003684
1080	0.003615	0.003615	0.003753	0.003891	0.003431	0.00373	0.003707	0.003845	0.003546	0.003546
1082	0.003592	0.003592	0.003592	0.003569	0.003408	0.003707	0.004006	0.003845	0.003684	0.003684
1084	0.003592	0.003592	0.003592	0.003408	0.003569	0.003385	0.003546	0.003684	0.003661	0.003661
1086	0.003753	0.003753	0.003914	0.003546	0.003546	0.004214	0.003684	0.003523	0.003661	0.003661
1088	0.003546	0.003546	0.003546	0.003362	0.003707	0.003868	0.0035	0.0035	0.003661	0.003661
1090	0.003707	0.003707	0.003707	0.0035	0.003316	0.0035	0.003293	0.003477	0.00327	0.00327
1092	0.003684	0.003684	0.003293	0.003477	0.003477	0.003845	0.003638	0.003638	0.003224	0.003224
1094	0.003661	0.003661	0.003661	0.003454	0.003845	0.003431	0.003016	0.003408	0.003592	0.003592
1096	0.003638	0.003638	0.003408	0.003408	0.003178	0.003178	0.003569	0.003362	0.003546	0.003546
1098	0.003569	0.003569	0.003776	0.003546	0.003339	0.003316	0.00373	0.003523	0.00327	0.00327
1100	0.003431	0.003431	0.003661	0.003408	0.003178	0.002947	0.003385	0.003822	0.003569	0.003569
