0	17.018802	18.524034	20.44217	22.725531	24.732482	26.72354	28.437764	28.952055	29.906703	31.091067	32.511824	34.465827	35.04932	35.745085	36.864522	37.478623	38.283097	39.164302	39.688042	40.414916	41.541035	42.808969	44.127124	45.925416	46.898619	48.494689	50.811944	52.905657	54.724001	59.856652
654.5	-0.006608	-0.007092	-0.007023	-0.006977	-0.006885	-0.006816	-0.006816	-0.006816	-0.006885	-0.006977	-0.007023	-0.007023	-0.006977	-0.007023	-0.006977	-0.006931	-0.006885	-0.006263	-0.007092	-0.007092	-0.007138	-0.00723	-0.007345	-0.007345	-0.007345	-0.007299	-0.007299	-0.007345	-0.007483	-0.007599
655	-0.006562	-0.006977	-0.006908	-0.006862	-0.006816	-0.006654	-0.006654	-0.00677	-0.006816	-0.006862	-0.006908	-0.006862	-0.006862	-0.006862	-0.006908	-0.006816	-0.00677	-0.00624	-0.006908	-0.006977	-0.007069	-0.007115	-0.007184	-0.00723	-0.007276	-0.007184	-0.007184	-0.00723	-0.007276	-0.007529
655.5	-0.006608	-0.006977	-0.006908	-0.006862	-0.006816	-0.006654	-0.006654	-0.00677	-0.00677	-0.006862	-0.006862	-0.006862	-0.006816	-0.006908	-0.006908	-0.006816	-0.00677	-0.006194	-0.006862	-0.006977	-0.007069	-0.007069	-0.007161	-0.007161	-0.00723	-0.007115	-0.00723	-0.00723	-0.007322	-0.007483
656	-0.006608	-0.007069	-0.007023	-0.006862	-0.006816	-0.006701	-0.006701	-0.006816	-0.006816	-0.006908	-0.006977	-0.006908	-0.006977	-0.006977	-0.006977	-0.006862	-0.006816	-0.006194	-0.006977	-0.007023	-0.007069	-0.007115	-0.00723	-0.00723	-0.007322	-0.007161	-0.007276	-0.007276	-0.007368	-0.007576
656.5	-0.006608	-0.007023	-0.006954	-0.006908	-0.006816	-0.006747	-0.006701	-0.006816	-0.006862	-0.006908	-0.006908	-0.006954	-0.006908	-0.006954	-0.006954	-0.006862	-0.006816	-0.00624	-0.006954	-0.007023	-0.007115	-0.007115	-0.007207	-0.007276	-0.007276	-0.007161	-0.007276	-0.007276	-0.007368	-0.007576
657	-0.006608	-0.007	-0.007	-0.006862	-0.006747	-0.006747	-0.006701	-0.006793	-0.006862	-0.006908	-0.006908	-0.006908	-0.006908	-0.006954	-0.006908	-0.006862	-0.006747	-0.006125	-0.006954	-0.007069	-0.007069	-0.007115	-0.007161	-0.007207	-0.007276	-0.007207	-0.007276	-0.007207	-0.007414	-0.007529
657.5	-0.006608	-0.007069	-0.007	-0.006862	-0.006862	-0.006701	-0.006747	-0.006862	-0.006908	-0.006908	-0.006954	-0.006954	-0.006954	-0.006954	-0.006908	-0.006908	-0.006862	-0.006286	-0.006954	-0.007069	-0.007115	-0.007207	-0.007276	-0.007276	-0.007276	-0.007207	-0.007276	-0.007276	-0.007414	-0.007622
658	-0.006585	-0.007046	-0.006954	-0.006908	-0.006862	-0.006701	-0.006747	-0.006793	-0.006862	-0.006908	-0.006908	-0.006954	-0.006954	-0.006954	-0.006908	-0.006908	-0.006793	-0.00624	-0.007	-0.007	-0.007046	-0.007115	-0.007253	-0.007253	-0.007322	-0.007207	-0.007207	-0.007253	-0.007368	-0.007576
658.5	-0.006654	-0.007046	-0.006954	-0.006862	-0.006862	-0.006747	-0.006747	-0.006793	-0.006862	-0.007	-0.006954	-0.007	-0.006954	-0.007	-0.006908	-0.006908	-0.006793	-0.006286	-0.007	-0.007	-0.007115	-0.007115	-0.007253	-0.007253	-0.007253	-0.007207	-0.007253	-0.007322	-0.007368	-0.007576
659	-0.006585	-0.007	-0.007	-0.006839	-0.006793	-0.006747	-0.006747	-0.006793	-0.006839	-0.006954	-0.006908	-0.006954	-0.006908	-0.006954	-0.006954	-0.006793	-0.006793	-0.00624	-0.007	-0.007	-0.007046	-0.007115	-0.007207	-0.007207	-0.007253	-0.007161	-0.007207	-0.007253	-0.007368	-0.007506
659.5	-0.006585	-0.007	-0.006954	-0.006839	-0.006839	-0.006701	-0.006747	-0.006793	-0.006793	-0.006839	-0.006954	-0.006908	-0.006954	-0.006908	-0.006954	-0.006908	-0.006793	-0.00624	-0.007	-0.007046	-0.007046	-0.007161	-0.007207	-0.007207	-0.007299	-0.007161	-0.007253	-0.007207	-0.007368	-0.007552
660	-0.006539	-0.007115	-0.007	-0.006908	-0.006839	-0.006747	-0.006747	-0.006793	-0.006839	-0.006908	-0.006908	-0.006908	-0.006954	-0.006954	-0.006908	-0.006908	-0.006793	-0.006171	-0.006954	-0.007	-0.007115	-0.007115	-0.007253	-0.007253	-0.007299	-0.007207	-0.007253	-0.007253	-0.007414	-0.007552
660.5	-0.006631	-0.007046	-0.007	-0.006908	-0.006839	-0.006747	-0.006793	-0.006839	-0.006908	-0.006954	-0.007	-0.006954	-0.006954	-0.006954	-0.006954	-0.006908	-0.006793	-0.00624	-0.007	-0.007046	-0.007161	-0.007207	-0.007207	-0.007253	-0.007299	-0.007161	-0.007253	-0.007253	-0.007414	-0.007552
661	-0.006539	-0.007	-0.006885	-0.006839	-0.006793	-0.006677	-0.006747	-0.006747	-0.006793	-0.006839	-0.006839	-0.006885	-0.006885	-0.006885	-0.006885	-0.006839	-0.006747	-0.006125	-0.006839	-0.006954	-0.007	-0.007046	-0.007138	-0.007138	-0.007207	-0.007092	-0.007092	-0.007207	-0.007345	-0.00746
661.5	-0.006585	-0.007	-0.006954	-0.006839	-0.006793	-0.006677	-0.006677	-0.006793	-0.006839	-0.006839	-0.006885	-0.006885	-0.006954	-0.006954	-0.006885	-0.006793	-0.006747	-0.006171	-0.006954	-0.006954	-0.007046	-0.007092	-0.007138	-0.007253	-0.007253	-0.007138	-0.007207	-0.007207	-0.007299	-0.00746
662	-0.006585	-0.007	-0.007	-0.006885	-0.006793	-0.006747	-0.006677	-0.006793	-0.006793	-0.006885	-0.006885	-0.006954	-0.006885	-0.006954	-0.006885	-0.006839	-0.006747	-0.006171	-0.006954	-0.007	-0.007046	-0.007138	-0.007207	-0.007207	-0.007299	-0.007138	-0.007253	-0.007207	-0.007345	-0.00746
662.5	-0.006585	-0.007	-0.007	-0.006885	-0.006839	-0.006677	-0.006747	-0.006839	-0.006839	-0.006839	-0.006885	-0.006954	-0.006885	-0.006885	-0.006885	-0.006839	-0.006747	-0.006217	-0.006954	-0.007	-0.007046	-0.007138	-0.007207	-0.007253	-0.007299	-0.007138	-0.007253	-0.007253	-0.007299	-0.007506
663	-0.006585	-0.007	-0.006954	-0.006885	-0.006839	-0.006677	-0.006747	-0.006793	-0.006793	-0.006885	-0.006885	-0.006954	-0.006885	-0.006885	-0.006954	-0.006839	-0.006793	-0.006217	-0.006885	-0.007	-0.007092	-0.007138	-0.007253	-0.007207	-0.007253	-0.007138	-0.007207	-0.007253	-0.007345	-0.007506
663.5	-0.00647	-0.007	-0.006931	-0.006793	-0.006724	-0.006631	-0.006677	-0.006724	-0.006793	-0.006839	-0.006885	-0.006885	-0.006839	-0.006885	-0.006885	-0.006793	-0.006677	-0.006125	-0.006885	-0.006931	-0.007	-0.007	-0.007138	-0.007184	-0.007253	-0.007092	-0.007138	-0.007138	-0.007253	-0.007391
664	-0.006631	-0.007	-0.006954	-0.006885	-0.006839	-0.006677	-0.006747	-0.006747	-0.006839	-0.006885	-0.006954	-0.006885	-0.006954	-0.006885	-0.006885	-0.006839	-0.006747	-0.006171	-0.006954	-0.006954	-0.007	-0.007092	-0.007207	-0.007207	-0.007253	-0.007138	-0.007253	-0.007207	-0.007299	-0.00746
664.5	-0.006585	-0.007046	-0.006954	-0.006839	-0.006839	-0.006677	-0.006677	-0.006793	-0.006747	-0.006839	-0.006885	-0.006954	-0.006954	-0.006885	-0.006839	-0.006839	-0.006747	-0.006286	-0.006885	-0.007	-0.007046	-0.007046	-0.007207	-0.007207	-0.007253	-0.007138	-0.007138	-0.007207	-0.007299	-0.007414
665	-0.006585	-0.007	-0.006954	-0.006954	-0.006885	-0.006631	-0.006747	-0.006793	-0.006839	-0.006839	-0.006885	-0.006885	-0.006954	-0.006885	-0.006885	-0.006839	-0.006677	-0.006217	-0.006885	-0.006954	-0.007046	-0.007092	-0.007138	-0.007207	-0.007253	-0.007138	-0.007207	-0.007138	-0.007299	-0.00746
665.5	-0.006539	-0.006931	-0.006885	-0.006793	-0.006793	-0.006677	-0.006677	-0.006724	-0.006724	-0.006724	-0.006885	-0.006839	-0.006885	-0.006839	-0.006839	-0.006793	-0.006677	-0.006171	-0.006885	-0.006931	-0.007	-0.007046	-0.007184	-0.007138	-0.007184	-0.007092	-0.007138	-0.007184	-0.007299	-0.007391
666	-0.006585	-0.007	-0.007	-0.006839	-0.006885	-0.006747	-0.006747	-0.006793	-0.006793	-0.006885	-0.006954	-0.006885	-0.006885	-0.006885	-0.006954	-0.006839	-0.006747	-0.006217	-0.006954	-0.007	-0.007046	-0.007092	-0.007207	-0.007207	-0.007253	-0.007138	-0.007138	-0.007207	-0.007345	-0.007506
666.5	-0.006631	-0.006954	-0.007	-0.006839	-0.006839	-0.006747	-0.006677	-0.006747	-0.006839	-0.006885	-0.006885	-0.006954	-0.006885	-0.006885	-0.006954	-0.006839	-0.006793	-0.006171	-0.006885	-0.007	-0.007046	-0.007092	-0.007207	-0.007253	-0.007253	-0.007138	-0.007207	-0.007207	-0.007345	-0.007506
667	-0.006539	-0.007	-0.006954	-0.006839	-0.006793	-0.006747	-0.006747	-0.006793	-0.006793	-0.006885	-0.006885	-0.006885	-0.006954	-0.006954	-0.006885	-0.006793	-0.006747	-0.006171	-0.006885	-0.007046	-0.007046	-0.007092	-0.007138	-0.007207	-0.007207	-0.007092	-0.007207	-0.007253	-0.007299	-0.00746
667.5	-0.006631	-0.007046	-0.007	-0.006885	-0.006885	-0.006747	-0.006747	-0.006793	-0.006839	-0.006885	-0.006954	-0.006885	-0.006954	-0.006954	-0.006954	-0.006839	-0.006747	-0.006217	-0.006954	-0.007	-0.007046	-0.007161	-0.007253	-0.007253	-0.007253	-0.007207	-0.007253	-0.007207	-0.007345	-0.007506
668	-0.006585	-0.007	-0.006885	-0.006793	-0.006839	-0.006677	-0.006677	-0.006747	-0.006747	-0.006839	-0.006839	-0.006839	-0.006885	-0.006885	-0.006839	-0.006747	-0.006793	-0.006125	-0.006839	-0.006954	-0.007	-0.007092	-0.007207	-0.007207	-0.007207	-0.007092	-0.007138	-0.007207	-0.007299	-0.00746
668.5	-0.006539	-0.006954	-0.006885	-0.006839	-0.006793	-0.006631	-0.006677	-0.006677	-0.006747	-0.006839	-0.006885	-0.006793	-0.006885	-0.006839	-0.006793	-0.006793	-0.006677	-0.006125	-0.006839	-0.006954	-0.006954	-0.007	-0.007092	-0.007138	-0.007138	-0.007092	-0.007092	-0.007138	-0.007207	-0.007414
669	-0.006585	-0.007	-0.006954	-0.006839	-0.006793	-0.006631	-0.006631	-0.006747	-0.006793	-0.006839	-0.006839	-0.006839	-0.006839	-0.006885	-0.006793	-0.006793	-0.006747	-0.006079	-0.006885	-0.006954	-0.007	-0.007046	-0.007092	-0.007207	-0.007207	-0.007092	-0.007161	-0.007207	-0.007345	-0.007414
669.5	-0.006539	-0.006954	-0.006954	-0.006839	-0.006839	-0.006631	-0.006701	-0.006747	-0.006793	-0.006793	-0.006839	-0.006908	-0.006908	-0.006908	-0.006908	-0.006793	-0.006701	-0.006171	-0.006954	-0.007	-0.007046	-0.007046	-0.007161	-0.007161	-0.007253	-0.007161	-0.007207	-0.007207	-0.007299	-0.007506
670	-0.006585	-0.007046	-0.007046	-0.006908	-0.006862	-0.006701	-0.006747	-0.006793	-0.006793	-0.006908	-0.006954	-0.007	-0.006954	-0.006954	-0.006954	-0.006908	-0.006747	-0.00624	-0.006954	-0.007046	-0.007046	-0.007046	-0.007207	-0.007207	-0.007322	-0.007161	-0.007253	-0.007253	-0.007368	-0.007506
670.5	-0.006493	-0.007	-0.006908	-0.006793	-0.006839	-0.006631	-0.006701	-0.006793	-0.006793	-0.006839	-0.006839	-0.006908	-0.006839	-0.006908	-0.006908	-0.006747	-0.006747	-0.006125	-0.006908	-0.006908	-0.007	-0.007	-0.007161	-0.007161	-0.007207	-0.007115	-0.007161	-0.007207	-0.007299	-0.007414
671	-0.006585	-0.007	-0.006954	-0.006908	-0.006793	-0.006701	-0.006701	-0.006793	-0.006862	-0.006862	-0.006908	-0.006908	-0.006862	-0.006862	-0.006908	-0.006862	-0.006793	-0.006171	-0.006908	-0.006954	-0.007	-0.007046	-0.007161	-0.007207	-0.007253	-0.007161	-0.007207	-0.007207	-0.007322	-0.00746
671.5	-0.006539	-0.007046	-0.006908	-0.006862	-0.006793	-0.006747	-0.006701	-0.006747	-0.006793	-0.006862	-0.006908	-0.006908	-0.006862	-0.006908	-0.006908	-0.006862	-0.006747	-0.006171	-0.006954	-0.007	-0.007046	-0.007115	-0.007161	-0.007207	-0.007207	-0.007115	-0.007207	-0.007207	-0.007322	-0.00746
672	-0.006585	-0.007	-0.006908	-0.006908	-0.006793	-0.006701	-0.006701	-0.006747	-0.006862	-0.006862	-0.006908	-0.006862	-0.006908	-0.006862	-0.006908	-0.006862	-0.006701	-0.006171	-0.006908	-0.007	-0.007046	-0.007046	-0.007161	-0.007207	-0.007253	-0.007161	-0.007207	-0.007161	-0.007322	-0.00746
672.5	-0.006539	-0.007	-0.006954	-0.006862	-0.006793	-0.006701	-0.006747	-0.006747	-0.006747	-0.006862	-0.006862	-0.006862	-0.006862	-0.006862	-0.006862	-0.006747	-0.006747	-0.006125	-0.006908	-0.006954	-0.007	-0.007046	-0.007161	-0.007161	-0.007207	-0.007046	-0.007161	-0.007207	-0.007253	-0.00746
673	-0.006608	-0.007	-0.006954	-0.006862	-0.006793	-0.006701	-0.006701	-0.006747	-0.006862	-0.006908	-0.006862	-0.006908	-0.006908	-0.006908	-0.006862	-0.006793	-0.006747	-0.006194	-0.006908	-0.007	-0.007	-0.007115	-0.007207	-0.007207	-0.007207	-0.007161	-0.007161	-0.007161	-0.007276	-0.00746
673.5	-0.006539	-0.006954	-0.006954	-0.006862	-0.006793	-0.006654	-0.006747	-0.006747	-0.006793	-0.006862	-0.006908	-0.006908	-0.006908	-0.006908	-0.006862	-0.006747	-0.006747	-0.006125	-0.006908	-0.006954	-0.007069	-0.007115	-0.007161	-0.007115	-0.007207	-0.007115	-0.007161	-0.007161	-0.007322	-0.007414
674	-0.006539	-0.007	-0.006908	-0.006793	-0.006747	-0.006654	-0.006701	-0.006701	-0.006747	-0.006862	-0.006793	-0.006793	-0.006862	-0.006908	-0.006862	-0.006747	-0.006747	-0.006194	-0.006793	-0.006908	-0.006954	-0.007	-0.007069	-0.007161	-0.007161	-0.007069	-0.007115	-0.007161	-0.007207	-0.007368
674.5	-0.006493	-0.007023	-0.006908	-0.006862	-0.006816	-0.006654	-0.006654	-0.006747	-0.006816	-0.006862	-0.006908	-0.006908	-0.006862	-0.006908	-0.006908	-0.006747	-0.006701	-0.006148	-0.006862	-0.006954	-0.006954	-0.007023	-0.007161	-0.007161	-0.007207	-0.007069	-0.007161	-0.007161	-0.007276	-0.007414
675	-0.006493	-0.006954	-0.006908	-0.006816	-0.006747	-0.006701	-0.006701	-0.006747	-0.006747	-0.006816	-0.006862	-0.006862	-0.006816	-0.006862	-0.006816	-0.006747	-0.006701	-0.006148	-0.006862	-0.006908	-0.006908	-0.007023	-0.007115	-0.007115	-0.007161	-0.007115	-0.007115	-0.007207	-0.007276	-0.007368
675.5	-0.006516	-0.006977	-0.006908	-0.006862	-0.006862	-0.006701	-0.006701	-0.00677	-0.006816	-0.006816	-0.006862	-0.006908	-0.006908	-0.006862	-0.006862	-0.006862	-0.006701	-0.006194	-0.006908	-0.006977	-0.007023	-0.007069	-0.007184	-0.007184	-0.007276	-0.007115	-0.007184	-0.00723	-0.007276	-0.007483
676	-0.006562	-0.007023	-0.006977	-0.006862	-0.006816	-0.006654	-0.00677	-0.00677	-0.006816	-0.006862	-0.006862	-0.006816	-0.006931	-0.006931	-0.006931	-0.006862	-0.006724	-0.006194	-0.006931	-0.006931	-0.007023	-0.007023	-0.007184	-0.00723	-0.007184	-0.007184	-0.007184	-0.007184	-0.007322	-0.007437
676.5	-0.006562	-0.007023	-0.006977	-0.006885	-0.00677	-0.006677	-0.006724	-0.006724	-0.00677	-0.006816	-0.006885	-0.006885	-0.006885	-0.006885	-0.006885	-0.006885	-0.00677	-0.006148	-0.006885	-0.006977	-0.007023	-0.007023	-0.007184	-0.007138	-0.00723	-0.007138	-0.007138	-0.007184	-0.007276	-0.007437
677	-0.006631	-0.007046	-0.006977	-0.006885	-0.006885	-0.006677	-0.00677	-0.006839	-0.006839	-0.006885	-0.006931	-0.006977	-0.006931	-0.006931	-0.006885	-0.006839	-0.00677	-0.006217	-0.006931	-0.007092	-0.007092	-0.007092	-0.007184	-0.007184	-0.00723	-0.007138	-0.00723	-0.007184	-0.007391	-0.007506
677.5	-0.006585	-0.006977	-0.006931	-0.006839	-0.006839	-0.006677	-0.006677	-0.006724	-0.006839	-0.006839	-0.006931	-0.006931	-0.006885	-0.006931	-0.006885	-0.006839	-0.006724	-0.006102	-0.006931	-0.006931	-0.007046	-0.007092	-0.007138	-0.007184	-0.007184	-0.007092	-0.007184	-0.007184	-0.007299	-0.00746
678	-0.00647	-0.006931	-0.006885	-0.006793	-0.006724	-0.006631	-0.006631	-0.006677	-0.006724	-0.006793	-0.006839	-0.006839	-0.006839	-0.006839	-0.006793	-0.006724	-0.006677	-0.006056	-0.006839	-0.006839	-0.006977	-0.007046	-0.007138	-0.007092	-0.007138	-0.007092	-0.007046	-0.007138	-0.007253	-0.007391
678.5	-0.006539	-0.006954	-0.006885	-0.006839	-0.006839	-0.006631	-0.006631	-0.006747	-0.006747	-0.006839	-0.006885	-0.006885	-0.006885	-0.006839	-0.006839	-0.006839	-0.006677	-0.006171	-0.006954	-0.006954	-0.007	-0.007092	-0.007161	-0.007161	-0.007207	-0.007161	-0.007092	-0.007207	-0.007253	-0.007414
679	-0.00647	-0.007	-0.006954	-0.006793	-0.006839	-0.006631	-0.006747	-0.006677	-0.006747	-0.006839	-0.006839	-0.006839	-0.006954	-0.006885	-0.006839	-0.006793	-0.006747	-0.006171	-0.006839	-0.006885	-0.006954	-0.007046	-0.007161	-0.007161	-0.007161	-0.007092	-0.007161	-0.007161	-0.007207	-0.007414
679.5	-0.006539	-0.007	-0.006908	-0.006793	-0.006839	-0.006701	-0.006701	-0.006747	-0.006747	-0.006839	-0.006908	-0.006908	-0.006839	-0.006839	-0.006839	-0.006793	-0.006701	-0.006125	-0.006908	-0.007	-0.007	-0.007046	-0.007161	-0.007161	-0.007207	-0.007115	-0.007115	-0.007161	-0.007253	-0.007414
680	-0.006493	-0.006954	-0.006839	-0.006747	-0.006747	-0.006631	-0.006585	-0.006701	-0.006631	-0.006747	-0.006793	-0.006839	-0.006839	-0.006793	-0.006839	-0.006793	-0.006631	-0.006125	-0.006793	-0.006908	-0.006954	-0.007	-0.007046	-0.007115	-0.007161	-0.007115	-0.007046	-0.007161	-0.007161	-0.007414
680.5	-0.006539	-0.007	-0.006954	-0.006793	-0.006747	-0.006747	-0.006701	-0.006747	-0.006747	-0.006862	-0.006862	-0.006908	-0.006908	-0.006908	-0.006793	-0.006793	-0.006701	-0.006125	-0.006862	-0.006954	-0.007	-0.007069	-0.007115	-0.007161	-0.007276	-0.007115	-0.007115	-0.007161	-0.007276	-0.007414
681	-0.006539	-0.006954	-0.006954	-0.006816	-0.006747	-0.006654	-0.006701	-0.006747	-0.006816	-0.006862	-0.006862	-0.006908	-0.006862	-0.006862	-0.006862	-0.006816	-0.006747	-0.006194	-0.006862	-0.006954	-0.007023	-0.007069	-0.007161	-0.007161	-0.007161	-0.007115	-0.007161	-0.007161	-0.007276	-0.007437
681.5	-0.006608	-0.007023	-0.006908	-0.006862	-0.006862	-0.006701	-0.006701	-0.006816	-0.006816	-0.006908	-0.006908	-0.006908	-0.006908	-0.006908	-0.006908	-0.006862	-0.006701	-0.006194	-0.006977	-0.006977	-0.007069	-0.007115	-0.00723	-0.00723	-0.00723	-0.007184	-0.007184	-0.00723	-0.007322	-0.007437
682	-0.006562	-0.006977	-0.006908	-0.006862	-0.00677	-0.006608	-0.006654	-0.00677	-0.00677	-0.006816	-0.006862	-0.006862	-0.006862	-0.006862	-0.006862	-0.006816	-0.006701	-0.006148	-0.006816	-0.006908	-0.006977	-0.006977	-0.007115	-0.007115	-0.007184	-0.007115	-0.007115	-0.007115	-0.00723	-0.007437
682.5	-0.006608	-0.007023	-0.007023	-0.006885	-0.006816	-0.006677	-0.00677	-0.006816	-0.00677	-0.006885	-0.006931	-0.006931	-0.006931	-0.006931	-0.006977	-0.006816	-0.00677	-0.006194	-0.006977	-0.006977	-0.007023	-0.007023	-0.007184	-0.00723	-0.007184	-0.007138	-0.00723	-0.007299	-0.007299	-0.007506
683	-0.006631	-0.007046	-0.007046	-0.006885	-0.006839	-0.006724	-0.006724	-0.006839	-0.00677	-0.006931	-0.006931	-0.006931	-0.006885	-0.006931	-0.006931	-0.006839	-0.006839	-0.006217	-0.006931	-0.007046	-0.007046	-0.007092	-0.007207	-0.007207	-0.007207	-0.007138	-0.007207	-0.007253	-0.007345	-0.007506
683.5	-0.006631	-0.007	-0.007	-0.006839	-0.006839	-0.006747	-0.006747	-0.006793	-0.006793	-0.006839	-0.006885	-0.006885	-0.006954	-0.006954	-0.006885	-0.006839	-0.006793	-0.006171	-0.006885	-0.007	-0.007046	-0.007092	-0.007092	-0.007253	-0.007253	-0.007161	-0.007207	-0.007207	-0.007299	-0.007506
684	-0.006539	-0.006954	-0.006885	-0.006839	-0.006793	-0.006631	-0.006677	-0.006747	-0.006747	-0.006839	-0.006839	-0.006839	-0.006839	-0.006885	-0.006885	-0.006793	-0.006747	-0.006171	-0.006885	-0.007	-0.007	-0.007046	-0.007161	-0.007161	-0.007161	-0.007115	-0.007115	-0.007161	-0.007253	-0.007414
684.5	-0.006585	-0.007	-0.006954	-0.006908	-0.006793	-0.006701	-0.006701	-0.006747	-0.006793	-0.006793	-0.006862	-0.006908	-0.006908	-0.006908	-0.006908	-0.006862	-0.006747	-0.006171	-0.006862	-0.006954	-0.007	-0.007069	-0.007161	-0.00723	-0.007161	-0.007115	-0.007161	-0.007161	-0.007276	-0.007437
685	-0.006539	-0.006954	-0.006862	-0.006816	-0.006747	-0.006608	-0.006654	-0.006701	-0.006701	-0.006816	-0.006816	-0.006862	-0.006816	-0.006816	-0.006816	-0.006747	-0.006654	-0.006125	-0.006816	-0.006908	-0.006954	-0.007023	-0.007115	-0.007115	-0.007161	-0.007069	-0.007115	-0.007115	-0.00723	-0.007368
685.5	-0.006562	-0.006977	-0.006931	-0.006816	-0.006816	-0.006654	-0.006724	-0.006816	-0.006724	-0.006816	-0.006816	-0.006816	-0.006862	-0.006816	-0.006816	-0.006816	-0.006724	-0.006125	-0.006862	-0.006931	-0.006977	-0.007069	-0.007184	-0.007069	-0.007184	-0.007138	-0.007138	-0.007138	-0.00723	-0.007437
686	-0.006608	-0.006931	-0.006931	-0.006816	-0.006816	-0.006608	-0.006724	-0.006724	-0.006724	-0.006885	-0.006816	-0.006816	-0.006885	-0.006816	-0.006816	-0.00677	-0.006677	-0.006148	-0.006931	-0.006931	-0.007023	-0.006977	-0.007092	-0.007138	-0.007253	-0.007092	-0.007138	-0.007184	-0.007184	-0.007391
686.5	-0.006516	-0.006931	-0.006885	-0.00677	-0.00677	-0.006631	-0.006677	-0.006724	-0.006724	-0.006724	-0.006839	-0.00677	-0.006839	-0.006839	-0.006839	-0.00677	-0.006724	-0.006148	-0.006885	-0.006885	-0.006931	-0.007046	-0.007138	-0.007138	-0.007138	-0.007046	-0.007046	-0.007092	-0.007253	-0.007414
687	-0.006585	-0.007	-0.006885	-0.006839	-0.006839	-0.006631	-0.006677	-0.006747	-0.006793	-0.006839	-0.006885	-0.006839	-0.006839	-0.006839	-0.006885	-0.006839	-0.006677	-0.006102	-0.006885	-0.006954	-0.006954	-0.007	-0.007115	-0.007161	-0.007207	-0.007046	-0.007115	-0.007161	-0.007253	-0.007368
