650	0.008832518	1.291240438
650.5	0.008851975	1.289975449
651	0.008869957	1.288712671
651.5	0.008887771	1.287452098
652	0.008903445	1.286193725
652.5	0.008919396	1.284937547
653	0.008935463	1.283683558
653.5	0.008952156	1.282431752
654	0.008968076	1.281182124
654.5	0.008983778	1.279934668
655	0.008999683	1.278689379
655.5	0.009017046	1.277446252
656	0.009035552	1.276205282
656.5	0.009054851	1.274966462
657	0.009074807	1.273729787
657.5	0.00909483	1.272495253
658	0.009114162	1.271262853
658.5	0.009132435	1.270032583
659	0.009149263	1.268804437
659.5	0.009165127	1.267578411
660	0.009180152	1.266354497
660.5	0.009193609	1.265132693
661	0.009205012	1.263912991
661.5	0.009215059	1.262695387
662	0.009226859	1.261479876
662.5	0.009241659	1.260266453
663	0.009258367	1.259055112
663.5	0.009274825	1.257845849
664	0.009289656	1.256638658
664.5	0.009304718	1.255433534
665	0.009319651	1.254230472
665.5	0.009334793	1.253029466
666	0.009348555	1.251830513
666.5	0.009360459	1.250633606
667	0.009371353	1.249438742
667.5	0.009381725	1.248245914
668	0.009391668	1.247055118
668.5	0.009401024	1.245866348
669	0.009409461	1.244679601
669.5	0.009416396	1.24349487
670	0.009423537	1.242312151
670.5	0.00943187	1.24113144
671	0.009442523	1.23995273
671.5	0.009453745	1.238776018
672	0.009464373	1.237601298
672.5	0.009474261	1.236428566
673	0.00948334	1.235257817
673.5	0.009491433	1.234089045
674	0.009497578	1.232922246
674.5	0.009502429	1.231757416
675	0.009506759	1.230594549
675.5	0.009510554	1.229433641
676	0.009513322	1.228274687
676.5	0.009515337	1.227117682
677	0.009516763	1.225962622
677.5	0.009517167	1.224809502
678	0.009516076	1.223658317
678.5	0.009513646	1.222509062
679	0.009510017	1.221361733
679.5	0.009506072	1.220216326
680	0.009502431	1.219072834
680.5	0.009499898	1.217931255
681	0.009497262	1.216791584
681.5	0.009494248	1.215653815
682	0.009489844	1.214517944
682.5	0.00948511	1.213383967
683	0.00947966	1.212251878
683.5	0.009473652	1.211121675
684	0.00946681	1.209993351
684.5	0.009459053	1.208866904
685	0.009450648	1.207742327
685.5	0.009444325	1.206619617
686	0.00944124	1.205498769
686.5	0.009441657	1.204379778
687	0.009442523	1.203262641
687.5	0.009443281	1.202147353
688	0.009443562	1.201033909
688.5	0.009442428	1.199922305
689	0.00944018	1.198812537
689.5	0.009437928	1.197704601
690	0.009435417	1.196598491
690.5	0.00943238	1.195494204
691	0.00942926	1.194391735
691.5	0.00942654	1.193291081
692	0.009423264	1.192192236
692.5	0.009418472	1.191095196
693	0.009413077	1.189999958
693.5	0.009408159	1.188906516
694	0.009404093	1.187814868
694.5	0.009400101	1.186725007
695	0.009396222	1.185636931
695.5	0.009392234	1.184550635
696	0.009388635	1.183466115
696.5	0.009384767	1.182383367
697	0.009379954	1.181302386
697.5	0.009374181	1.180223168
698	0.009367489	1.17914571
698.5	0.009359658	1.178070006
699	0.009351845	1.176996054
699.5	0.009344282	1.175923849
700	0.009337524	1.174853386
700.5	0.009331719	1.173784662
701	0.00932704	1.172717673
701.5	0.009323112	1.171652414
702	0.009319361	1.170588882
702.5	0.009315139	1.169527072
703	0.009311457	1.168466981
703.5	0.009306567	1.167408605
704	0.009300335	1.166351939
704.5	0.009291852	1.165296979
705	0.009281731	1.164243722
705.5	0.009270439	1.163192164
706	0.009258325	1.162142301
706.5	0.009247205	1.161094128
707	0.009236761	1.160047642
707.5	0.009226923	1.159002839
708	0.009216052	1.157959715
708.5	0.009203959	1.156918266
709	0.009192463	1.155878489
709.5	0.009182163	1.154840379
710	0.009172355	1.153803933
710.5	0.009161613	1.152769146
711	0.009148996	1.151736015
711.5	0.009135449	1.150704537
712	0.009121551	1.149674706
712.5	0.009107761	1.148646521
713	0.009094249	1.147619976
713.5	0.009080533	1.146595067
714	0.009067161	1.145571793
714.5	0.009054907	1.144550147
715	0.009044255	1.143530128
715.5	0.009034891	1.14251173
716	0.009026344	1.141494951
716.5	0.00901792	1.140479787
717	0.009008872	1.139466233
717.5	0.008999	1.138454286
718	0.008988654	1.137443944
718.5	0.008978266	1.136435201
719	0.008967504	1.135428054
719.5	0.008955809	1.1344225
720	0.008943962	1.133418535
720.5	0.008934052	1.132416156
721	0.008927211	1.131415358
721.5	0.008921314	1.130416139
722	0.008915037	1.129418494
722.5	0.008907462	1.12842242
723	0.008898672	1.127427914
723.5	0.008889969	1.126434971
724	0.008882062	1.125443589
724.5	0.008877587	1.124453765
725	0.008875248	1.123465493
725.5	0.008874687	1.122478771
726	0.008874702	1.121493596
726.5	0.008875007	1.120509963
727	0.008875485	1.11952787
727.5	0.008876057	1.118547313
728	0.00887791	1.117568289
728.5	0.008882005	1.116590793
729	0.008888627	1.115614823
729.5	0.008896085	1.114640375
730	0.008903364	1.113667446
730.5	0.008911194	1.112696032
731	0.008920051	1.111726131
731.5	0.008930273	1.110757738
732	0.008942464	1.10979085
732.5	0.008958209	1.108825464
733	0.008977497	1.107861576
733.5	0.008999173	1.106899183
734	0.009022276	1.105938283
734.5	0.009046163	1.104978871
735	0.009071785	1.104020944
735.5	0.009099455	1.103064498
736	0.009129024	1.102109532
736.5	0.009159642	1.10115604
737	0.009191485	1.100204021
737.5	0.009226294	1.09925347
738	0.009263707	1.098304385
738.5	0.009301824	1.097356762
739	0.009338271	1.096410598
739.5	0.009372117	1.095465889
740	0.009403214	1.094522633
740.5	0.009430977	1.093580827
741	0.009454283	1.092640466
741.5	0.00947223	1.091701549
742	0.009484455	1.090764071
742.5	0.009490452	1.089828029
743	0.009488689	1.088893421
743.5	0.009476889	1.087960244
744	0.009453162	1.087028493
744.5	0.009416469	1.086098166
745	0.009366521	1.08516926
745.5	0.009303431	1.084241772
746	0.009228129	1.083315698
746.5	0.009142318	1.082391035
747	0.009048267	1.081467781
747.5	0.00894735	1.080545933
748	0.008843659	1.079625486
748.5	0.008742395	1.078706439
749	0.00865079	1.077788787
749.5	0.008572171	1.076872529
