%LAMBDA	Hb02 mm-1/mM	Hb mm-1/mM	H20 1/mm	fat  (mm-1 )  cyt(mm-1/mM)  met (mm-1/mM) evans blue(mm-1/mM) 			
782	0.17628	0.24322	0.0026449	7.83E-05	0.47727372	0.34296	0.178807825
784	0.17865	0.23431	0.0025978	5.90E-05	0.48314637	0.34955	0.182754815
786	0.18102	0.22691	0.0025503	4.56E-05	0.48784449	0.35615	0.181917262
788	0.18338	0.22019	0.0025067	4.58E-05	0.4919208	0.36274	0.180451531
790	0.18577	0.21447	0.002465	4.61E-05	0.49528318	0.36933	0.180901703
792	0.18817	0.20916	0.0024226	4.61E-05	0.49832314	0.37592	0.180001338
794	0.19081	0.20448	0.0023792	5.07E-05	0.50405761	0.38252	0.18147753
796	0.19354	0.20003	0.002336	6.76E-05	0.50993026	0.38911	0.179854754
798	0.19602	0.19656	0.0022939	8.46E-05	0.51624048	0.3957	0.180859822
800	0.19843	0.19342	0.0022518	0.00010193	0.52091557	0.40222	0.180598085
802	0.20067	0.19105	0.0022289	0.00012179	0.52308039	0.40865	0.182388365
804	0.20286	0.1889	0.0022099	0.00014963	0.52536036	0.41508	0.181435638
806	0.20536	0.18708	0.0021984	0.0001767	0.52800881	0.42116	0.185194173
808	0.20795	0.18535	0.002193	0.00020119	0.53095665	0.42725	0.182158028
810	0.21044	0.18404	0.0021932	0.00022637	0.53365116	0.43334	0.179760521
812	0.21291	0.18284	0.0022081	0.00025407	0.53551659	0.43943	0.18472305
814	0.21502	0.18206	0.002223	0.00028075	0.53680627	0.44551	0.185874682
816	0.21706	0.18136	0.0022627	0.00030324	0.53800383	0.4516	0.185592014
818	0.2193	0.18078	0.0023025	0.00032724	0.53924745	0.45769	0.183539987
820	0.22157	0.18021	0.0023675	0.00035807	0.54049107	0.46378	0.186031716
822	0.22394	0.17979	0.0024422	0.00038631	0.54088258	0.46986	0.183927358
824	0.22632	0.1794	0.0025603	0.00040154	0.54016865	0.47595	0.187633541
826	0.22832	0.1793	0.0027326	0.00041486	0.53897109	0.48204	0.188460634
828	0.23026	0.17924	0.0029212	0.00041746	0.53740505	0.48813	0.19081626
830	0.23231	0.17917	0.0031921	0.00041662	0.53579295	0.49421	0.188649079
832	0.23437	0.1791	0.0034629	0.00039393	0.534296	0.5003	0.190973294
834	0.23671	0.17902	0.0036191	0.00037228	0.53309844	0.50639	0.190188082
836	0.23907	0.17894	0.0037608	0.00035808	0.53229239	0.51248	0.189675078
838	0.24097	0.17894	0.0038604	0.00034312	0.53194694	0.51856	0.18760212
840	0.24284	0.17894	0.003933	0.00032181	0.53155543	0.52389	0.192774034
842	0.24461	0.17904	0.0040004	0.00030126	0.53068029	0.52872	0.192679801
844	0.24638	0.17914	0.0040571	0.0002883	0.52957485	0.5335	0.193192806
846	0.24847	0.17934	0.0041131	0.00027631	0.52849244	0.53798	0.193517355
848	0.25056	0.17954	0.0041565	0.00027631	0.52782457	0.54246	0.190732477
850	0.25243	0.17987	0.0041999	0.00027631	0.52750215	0.54694	0.193119513
852	0.25429	0.18021	0.0042426	0.00027631	0.52630459	0.55142	0
854	0.25589	0.18068	0.0042851	0.00027682	0.52409371	0.5559	0
856	0.2575	0.18116	0.0043369	0.00028795	0.52077739	0.56038	0
858	0.2593	0.18177	0.0043981	0.00030015	0.51683926	0.56486	0
860	0.26111	0.18239	0.0044566	0.00034598	0.51363809	0.56934	0
862	0.26293	0.18318	0.004506	0.00039234	0.51158842	0.57382	0
864	0.26472	0.18399	0.0045555	0.00047248	0.50958481	0.5783	0
866	0.26635	0.18501	0.0046257	0.00055263	0.5068903	0.58278	0
868	0.26794	0.18602	0.0046971	0.00064507	0.50371216	0.58726	0
870	0.26932	0.18696	0.0047756	0.00073752	0.49915222	0.59174	0
872	0.2707	0.1879	0.0048577	0.00088744	0.49247352	0.59622	0
874	0.27201	0.1888	0.0049495	0.0010382	0.48657784	0.6007	0
876	0.27332	0.18977	0.0050566	0.0012784	0.4820179	0.60518	0
878	0.27463	0.19105	0.0051644	0.0015213	0.47817189	0.60966	0
880	0.27593	0.19234	0.0052783	0.0018641	0.47455618	0.61411	0
882	0.27719	0.19365	0.0053922	0.0022118	0.47105562	0.61855	0
884	0.27843	0.19495	0.005497	0.0026797	0.46670295	0.62298	0
886	0.27957	0.19626	0.0056	0.0031556	0.46205089	0.62742	0
888	0.28065	0.19751	0.0057182	0.0036758	0.45726065	0.63186	0
890	0.28153	0.19855	0.0058485	0.0041997	0.45124982	0.6363	0
892	0.2824	0.19958	0.0059722	0.0044651	0.4454002	0.64074	0
894	0.28325	0.20054	0.0060786	0.0047047	0.43908998	0.64518	0
896	0.2841	0.20149	0.006185	0.0047409	0.43218098	0.64962	0
898	0.28495	0.20243	0.0062922	0.0047531	0.42541016	0.65406	0
900	0.28578	0.20332	0.0063994	0.0048954	0.41944539	0.6585	0
902	0.28656	0.20406	0.0065231	0.0050558	0.41481636	0.66293	0
904	0.2873	0.20471	0.0066532	0.0054783	0.41117762	0.66706	0
906	0.28795	0.20514	0.0067955	0.0059422	0.40793039	0.67108	0
908	0.28854	0.20546	0.0069531	0.0066533	0.40498255	0.6751	0
910	0.28903	0.20552	0.0071212	0.0074085	0.4021038	0.67912	0
912	0.28945	0.20546	0.0073413	0.0081308	0.39761295	0.68314	0
914	0.28974	0.20517	0.0075615	0.0088464	0.39307604	0.68716	0
916	0.29	0.20475	0.0078922	0.0094176	0.38858519	0.69118	0
918	0.29018	0.20409	0.0082367	0.0099567	0.38222891	0.6952	0
920	0.29035	0.20325	0.0087093	0.010469	0.37573445	0.69865	0
922	0.29052	0.20209	0.0092633	0.010974	0.36914787	0.70197	0
924	0.29067	0.20073	0.0098433	0.011345	0.36150191	0.70529	0
926	0.29079	0.19904	0.010475	0.011681	0.35217476	0.7086	0
928	0.29086	0.19712	0.01113	0.011631	0.34358457	0.71192	0
930	0.29086	0.19486	0.012188	0.011466	0.33681375	0.71524	0
932	0.29075	0.19243	0.013246	0.010754	0.33013505	0.71855	0
934	0.29049	0.18977	0.014419	0.0098676	0.32214364	0.72187	0
936	0.2902	0.18694	0.015625	0.0086855	0.31350739	0.72519	0
938	0.2899	0.18392	0.017071	0.0074003	0.30494023	0.7285	0
940	0.28959	0.18072	0.018757	0.0062007	0.29628095	0.73054	0
942	0.28928	0.17735	0.02044	0.0050332	0.28978649	0.73235	0
944	0.28891	0.17373	0.022112	0.0041383	0.2846508	0.73416	0
946	0.28846	0.16985	0.023784	0.0033536	0.27995268	0.73596	0
948	0.28794	0.1658	0.026747	0.002785	0.27338913	0.73777	0
950	0.28735	0.1616	0.029785	0.0023107	0.26542075	0.73958	0
952	0.28671	0.1573	0.032953	0.0019588	0.25736025	0.74139	0
954	0.28603	0.15292	0.036186	0.001664	0.24971429	0.7432	0
956	0.28521	0.1485	0.039088	0.0014508	0.24522344	0.74501	0
958	0.28427	0.14406	0.041468	0.0012784	0.24017987	0.74682	0
960	0.28329	0.13961	0.04374	0.001147	0.23679446	0.74759	0
962	0.2823	0.13516	0.045152	0.0010374	0.23557387	0.74824	0
964	0.2813	0.13071	0.046564	0.00095481	0.23525145	0.74889	0
966	0.2803	0.12626	0.047179	0.00088752	0.22935577	0.74955	0
968	0.27929	0.12282	0.047635	0.00083798	0.22221647	0.7502	0
970	0.27827	0.12001	0.048005	0.00079924	0.21461657	0.75085	0
972	0.27723	0.11802	0.048306	0.00077074	0.20906634	0.75151	0
974	0.27617	0.11649	0.048529	0.00074887	0.20526639	0.75216	0
976	0.275	0.1119	0.048549	0.00073944	0.20296339	0.75281	0
978	0.27377	0.1057	0.048569	0.00073861	0.20112099	0.75347	0
980	0.27231	0.099866	0.048205	0.00074986	0.19819618	0.75412	0
982	0.27073	0.094207	0.04784	0.00077001	0.19352109	0.75477	0
984	0.26897	0.089536	0.047304	0.00082366	0.1883854	0.75543	0
986	0.26713	0.085294	0.046702	0.0009036	0.18435515	0.75608	0
